MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
190,RL,0.0,164660,1,0,IR1,HLS,AllPub,Corner,0,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,old,old,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,CBlock,4,4,5,5,1249,4,147,103,1499,GasA,5,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3,7,7,2,5,Attchd,old,3,2,529,4,4,3,670,0,0,0,0,0,1,0,Shed,700,8,new,WD,Normal,228950
20,RL,86.0,14157,2,0,IR1,HLS,AllPub,Corner,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,new,new,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,3,3,PConc,6,4,5,6,1249,1,0,673,1922,GasA,5,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4,8,7,1,5,Attchd,new,3,3,676,4,4,3,178,51,0,0,0,0,1,0,NA,0,7,new,WD,Normal,377426
20,RL,70.0,9135,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,3,3,PConc,5,4,4,6,810,1,0,726,1536,GasA,5,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,4,7,7,0,1,Attchd,new,2,2,532,4,4,3,192,74,0,0,0,0,1,0,NA,0,12,new,WD,Normal,214000
20,RL,91.0,14145,2,0,Reg,Lvl,AllPub,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,7,7,mid,mid,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,4,3,5,213,1,0,995,1208,GasA,5,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,4,8,7,0,1,Attchd,mid,2,2,440,4,4,3,108,45,0,0,0,0,1,0,Shed,400,5,new,WD,Normal,202500
20,RL,66.0,12400,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,7,old,mid,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,2,3,CBlock,4,3,2,3,585,1,0,630,1215,GasA,3,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,3,6,7,0,1,Attchd,old,1,1,297,4,4,3,0,0,0,0,234,0,1,0,NA,0,6,new,WD,Normal,155000
60,RL,85.0,14191,2,0,Reg,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,2Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,2,1,0,1,0,967,967,GasA,5,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,4,9,7,0,1,Attchd,new,3,2,431,4,4,3,135,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,202900
20,RH,60.0,8400,2,0,Reg,Lvl,AllPub,Inside,2,SawyerW,Feedr,Norm,1Fam,1Story,4,4,old,old,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,1,2,CBlock,4,3,2,1,0,1,0,721,721,GasA,4,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,3,4,7,0,1,CarPort,old,1,1,294,4,4,1,250,0,24,0,0,0,1,0,NA,0,9,new,WD,Normal,82000
90,RL,0.0,8544,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,old,old,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,2,3,Slab,1,1,1,0,0,0,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,7,0,1,Detchd,old,1,2,400,4,4,3,0,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,87500
120,RL,63.0,8849,2,0,IR1,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,new,new,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,4,3,PConc,6,4,2,6,28,1,0,1656,1684,GasA,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5,6,7,1,6,Attchd,new,2,2,564,4,4,3,495,72,0,0,0,0,1,0,NA,0,7,new,WD,Normal,266000
160,RM,36.0,2592,2,0,Reg,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,old,old,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,CBlock,5,4,2,3,129,4,232,175,536,GasA,3,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,3,4,7,0,1,Attchd,old,1,1,336,4,4,3,182,0,0,0,0,0,1,0,NA,0,4,new,WD,Normal,85000
50,RL,65.0,6435,2,0,Reg,Lvl,AllPub,Inside,2,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,4,4,2,1,0,1,0,972,972,GasA,4,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,2,6,7,1,5,Detchd,old,1,1,312,4,4,3,0,0,0,0,0,0,1,0,NA,0,10,new,WD,Normal,140200
20,RL,0.0,12772,2,0,IR1,Lvl,AllPub,CulDSac,2,NAmes,Norm,Norm,1Fam,1Story,6,8,old,mid,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,4,CBlock,4,4,3,4,498,1,0,460,958,GasA,3,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,3,5,7,0,1,Attchd,old,2,1,301,4,4,3,0,0,0,0,0,0,1,0,Gar2,15500,4,new,WD,Normal,151500
20,RL,0.0,17600,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,2,3,CBlock,4,4,2,4,1270,1,0,208,1478,GasA,5,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,3,6,7,2,5,Attchd,old,1,2,498,4,4,3,0,40,0,0,0,0,1,0,NA,0,12,new,WD,Normal,157500
160,RL,36.0,2448,2,0,Reg,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,new,new,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,3,3,PConc,5,4,2,6,573,1,0,191,764,GasA,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,7,0,1,BuiltIn,new,2,2,474,4,4,3,0,27,0,0,0,0,1,0,NA,0,10,new,WD,Normal,154000
60,RL,56.0,20431,2,0,IR2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,new,new,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,4,3,PConc,6,4,2,6,1410,1,0,438,1848,GasA,5,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5,10,7,2,6,Attchd,new,3,3,706,4,4,3,0,0,0,0,0,0,1,0,NA,0,4,new,New,Partial,437154
120,RL,68.0,7820,2,0,IR1,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,new,new,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,4,3,PConc,6,4,2,1,0,1,0,1869,1869,GasA,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,7,1,5,Attchd,new,2,2,617,4,4,3,210,54,0,0,0,0,1,0,NA,0,12,new,New,Partial,318061
120,RL,0.0,5271,2,0,IR1,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,mid,mid,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,PConc,5,4,5,6,1082,1,0,371,1453,GasA,4,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4,6,7,1,4,Attchd,mid,2,2,445,4,4,3,0,80,0,0,184,0,1,0,NA,0,12,new,WD,Abnorml,190000
50,RL,60.0,9084,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,old,old,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,4,3,3,2,236,3,380,0,616,GasA,3,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,3,5,7,0,1,Detchd,old,1,1,200,4,3,3,48,0,0,0,0,0,1,0,NA,0,3,new,ConLw,Normal,95000
30,RM,60.0,8520,2,0,Reg,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,old,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,BrkTil,4,4,2,1,0,1,0,624,624,GasA,4,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,7,0,1,Detchd,new,1,2,484,4,4,3,106,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,105900
50,RL,60.0,8400,2,0,Reg,Bnk,AllPub,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,old,new,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,2,3,CBlock,4,4,2,2,388,1,0,552,940,GasA,5,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3,6,7,2,5,Attchd,old,1,1,240,4,4,3,0,0,108,0,0,0,1,0,NA,0,6,new,WD,Normal,140000
20,RL,105.0,11249,2,0,IR2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,6,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,5,5,2,5,334,4,544,322,1200,GasA,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,4,6,7,0,1,Attchd,mid,2,2,521,4,4,3,0,26,0,0,0,0,1,0,NA,0,8,new,WD,Normal,177500
20,RL,0.0,9248,2,0,IR1,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,6,6,mid,mid,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,2,3,PConc,5,4,2,6,560,1,0,598,1158,GasA,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,7,0,1,Attchd,mid,2,2,400,4,4,3,120,26,0,0,0,0,1,0,NA,0,7,new,WD,Normal,173000
120,RM,44.0,4224,2,0,Reg,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,old,old,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,5,4,2,5,874,1,0,268,1142,GasA,3,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,3,6,7,1,2,Attchd,old,3,2,528,4,4,3,536,90,0,0,0,0,1,3,NA,0,8,new,WD,Normal,134000
80,RL,92.0,6930,2,0,IR1,Lvl,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,5,4,old,old,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,2,3,CBlock,4,4,4,4,300,3,294,468,1062,GasA,5,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,4,6,5,0,1,BuiltIn,old,1,1,288,4,4,3,168,0,294,0,0,0,1,0,NA,0,7,new,WD,Abnorml,130000
60,RL,78.0,12011,2,0,IR1,Lvl,AllPub,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,3,3,PConc,5,4,4,6,956,1,0,130,1086,GasA,5,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,4,7,7,1,4,Attchd,mid,2,2,592,4,4,3,208,75,0,0,374,0,1,0,NA,0,6,new,WD,Normal,280000
85,RL,0.0,7540,2,0,IR1,Lvl,AllPub,CulDSac,2,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,old,old,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,5,4,4,6,773,1,0,115,888,GasA,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,3,5,7,1,4,Attchd,old,2,2,470,4,4,3,0,0,0,0,192,0,1,3,NA,0,6,new,WD,Normal,156000
50,RL,0.0,9144,2,2,Reg,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,old,mid,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,4,4,2,3,399,1,0,484,883,GasA,4,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,3,8,7,0,1,Detchd,old,1,1,240,4,4,1,0,0,0,0,0,0,1,0,NA,0,7,new,WD,Normal,145000
85,RL,64.0,7301,2,0,Reg,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,SFoyer,7,5,new,new,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,3,3,Slab,1,1,1,0,0,0,0,0,0,GasA,5,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,4,7,7,1,6,BuiltIn,new,2,2,672,4,4,3,0,0,177,0,0,0,1,0,NA,0,7,new,ConLD,Normal,198500
160,RM,21.0,1680,2,0,Reg,Lvl,AllPub,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,8,old,new,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,2,3,CBlock,4,4,2,5,162,1,0,321,483,GasA,4,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,4,5,7,0,1,Detchd,old,1,1,264,4,4,3,250,0,0,0,0,0,1,0,NA,0,5,new,WD,Normal,118000
60,RL,0.0,18800,2,0,IR1,Lvl,AllPub,FR2,2,NWAmes,Norm,Norm,1Fam,2Story,6,5,old,old,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,2,3,PConc,5,4,3,6,712,1,0,84,796,GasA,3,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,3,6,7,1,4,Attchd,old,3,2,566,4,4,3,306,111,0,0,0,0,1,0,NA,0,7,new,WD,Normal,190000
70,RM,59.0,10690,2,0,Reg,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,5,7,old,mid,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,4,CBlock,4,3,2,3,456,1,0,216,672,GasA,4,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,3,6,7,0,1,Detchd,old,1,1,468,4,3,3,0,128,218,0,0,0,1,0,NA,0,7,new,WD,Normal,147000
20,RL,0.0,9500,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,old,old,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,2,3,CBlock,5,4,2,4,609,1,0,785,1394,GasA,4,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,3,6,7,2,5,Attchd,old,2,2,514,4,4,3,0,76,0,0,185,0,1,0,NA,0,7,new,WD,Normal,159000
80,RL,101.0,9150,2,0,IR1,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,6,5,old,old,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,2,3,CBlock,5,4,5,6,371,1,0,728,1099,GasA,4,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,3,6,7,1,5,Basment,old,2,1,296,4,4,3,64,110,0,0,0,0,1,0,NA,0,12,new,WD,Normal,165000
20,RL,78.0,7800,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,old,old,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,2,3,PConc,4,4,2,2,540,1,0,728,1268,GasA,4,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,3,7,7,1,5,Attchd,old,3,1,244,4,4,3,0,98,0,0,0,0,1,0,NA,0,3,new,WD,Normal,132000
20,RL,0.0,9830,2,0,IR1,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,new,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,4,CBlock,4,4,2,5,72,3,258,733,1063,GasA,5,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,4,7,7,1,5,Detchd,mid,3,2,576,4,4,3,364,17,0,0,182,0,1,0,NA,0,3,new,WD,Normal,162000
60,RL,0.0,8121,2,0,IR1,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,5,4,2,1,0,1,0,953,953,GasA,5,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,3,7,7,1,4,Attchd,new,2,2,460,4,4,3,100,40,0,0,0,0,1,0,NA,0,1,new,WD,Normal,172400
50,RL,80.0,17120,2,0,Reg,Lvl,AllPub,Inside,2,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,old,old,Gable,CompShg,WdShing,Plywood,None,0.0,2,3,CBlock,1,1,1,0,0,0,0,0,0,GasA,3,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,3,7,5,1,5,Detchd,mid,3,2,680,4,4,1,0,59,0,0,0,0,1,0,NA,0,7,new,WD,Normal,134432
120,RL,50.0,7175,2,0,Reg,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,mid,mid,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,CBlock,5,4,2,5,623,2,121,0,744,GasA,3,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,3,4,7,0,1,Attchd,mid,1,1,264,4,4,3,353,0,0,0,90,0,1,3,NA,0,2,new,WD,Normal,125000
20,RL,79.0,10634,2,0,Reg,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,4,4,2,4,428,2,180,0,608,GasA,3,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,3,5,5,0,1,Attchd,old,1,1,270,4,4,3,66,0,0,0,0,0,1,2,NA,0,11,new,WD,Normal,123000
60,RL,65.0,8200,2,0,Reg,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,2,1,0,1,0,847,847,GasA,5,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,4,8,7,1,5,BuiltIn,new,3,2,434,4,4,3,100,48,0,0,0,0,1,0,NA,0,7,new,WD,Normal,219500
30,RL,0.0,10020,2,0,IR1,Low,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,1,1,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,3,2,5,4,350,1,0,333,683,GasA,4,N,FuseA,904,0,0,904,1,0,0,1,1,1,2,4,3,0,1,NA,old,0,0,0,1,1,3,0,0,0,0,0,0,1,0,NA,0,3,new,WD,Normal,61000
85,RL,57.0,8846,2,0,IR1,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,mid,mid,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,4,6,298,1,0,572,870,GasA,5,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,3,5,7,0,1,Detchd,mid,1,2,576,4,4,3,0,0,0,0,0,0,1,0,NA,0,7,new,WD,Normal,148000
60,FV,102.0,11143,2,0,IR1,Lvl,AllPub,Corner,2,Somerst,Norm,Norm,1Fam,2Story,8,5,new,new,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,5,4,2,1,0,1,0,1580,1580,GasA,5,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,4,8,7,1,5,Attchd,new,2,2,610,4,4,3,159,214,0,0,0,0,1,0,NA,0,12,new,WD,Normal,340000
20,RL,88.0,11394,2,0,Reg,Lvl,AllPub,Corner,2,StoneBr,Norm,Norm,1Fam,1Story,9,2,new,new,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,3,3,PConc,6,4,4,6,1445,1,0,411,1856,GasA,5,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,5,8,7,1,6,Attchd,new,3,3,834,4,4,3,113,0,0,0,0,0,1,0,NA,0,6,new,New,Partial,394432
60,RL,60.0,8123,2,0,IR1,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,2,3,PConc,5,4,2,1,0,1,0,982,982,GasA,5,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,3,7,7,1,4,Attchd,new,3,2,463,4,4,3,100,63,0,0,0,0,1,0,NA,0,6,new,WD,Normal,179000
50,RL,50.0,5000,2,2,Reg,Lvl,AllPub,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,old,old,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,3,BrkTil,4,4,2,2,218,1,0,808,1026,GasA,3,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,4,6,7,1,5,Detchd,old,1,1,308,4,4,3,0,0,242,0,0,0,1,0,NA,0,5,new,WD,Normal,127000
20,FV,60.0,7200,2,2,Reg,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,5,2,1,0,1,0,1293,1293,GasA,5,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,4,5,7,1,5,Attchd,new,2,2,572,4,4,3,216,121,0,0,0,0,1,0,NA,0,8,new,New,Partial,187750
60,RL,79.0,9245,2,0,IR1,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,4,1,0,1,0,939,939,GasA,5,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,4,8,7,0,1,Attchd,new,2,2,639,4,4,3,144,53,0,0,0,0,1,0,NA,0,4,new,WD,Normal,213500
45,RH,60.0,9000,2,0,Reg,Lvl,AllPub,Corner,2,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,old,old,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,BrkTil,3,3,2,1,0,1,0,784,784,GasA,3,N,FuseA,784,0,0,784,0,0,1,0,2,1,3,5,7,0,1,Detchd,old,1,2,360,3,3,1,0,0,91,0,0,0,1,0,NA,0,10,new,WD,Normal,76000
60,RL,0.0,53107,2,0,IR2,Low,AllPub,Corner,1,ClearCr,Feedr,Norm,1Fam,2Story,6,5,mid,mid,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,5,4,4,6,985,1,0,595,1580,GasA,5,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,4,9,7,2,3,Attchd,mid,3,2,501,4,4,3,216,231,0,0,0,0,1,0,NA,0,6,new,WD,Normal,240000
120,RL,43.0,3182,2,0,Reg,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,new,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,5,4,2,6,24,1,0,1232,1256,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,4,6,7,1,4,Attchd,new,3,2,430,4,4,3,146,20,0,0,144,0,1,0,NA,0,4,new,WD,Normal,192000
50,RL,58.0,8410,2,0,Reg,Lvl,AllPub,FR2,2,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,old,mid,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,2,2,PConc,4,4,2,1,0,1,0,658,658,GasA,3,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,3,8,7,0,1,NA,old,0,0,0,1,1,1,0,151,0,0,0,0,1,0,NA,0,5,new,WD,AdjLand,81000
80,RL,72.0,7200,2,0,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,SLvl,6,6,old,old,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,2,3,CBlock,4,4,4,5,631,1,0,410,1041,GasA,5,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,3,6,7,1,3,Detchd,old,1,1,352,4,4,3,296,0,0,0,0,0,1,2,NA,0,10,new,WD,Abnorml,125000
20,RL,93.0,9382,2,0,IR1,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,mid,new,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,3,3,PConc,5,4,2,1,0,1,0,1468,1468,GasA,5,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,4,6,7,0,1,Attchd,mid,2,2,577,4,4,3,120,25,0,0,0,0,1,0,NA,0,7,new,WD,Normal,191000
60,RL,96.0,12474,2,0,Reg,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,10,5,new,new,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,4,3,PConc,6,4,4,6,1280,1,0,402,1682,GasA,5,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,5,9,7,1,6,BuiltIn,new,3,3,846,4,4,3,196,134,0,0,0,0,1,0,NA,0,8,new,New,Partial,426000
50,RL,50.0,8405,2,1,Reg,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,4,5,2,3,241,4,391,229,861,GasA,5,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,3,7,7,0,1,Detchd,old,1,1,384,4,4,3,0,130,112,0,0,0,1,3,NA,0,4,new,WD,Normal,119000
60,RL,71.0,12209,2,0,IR1,Lvl,AllPub,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,new,new,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,6,4,2,5,690,1,0,114,804,GasA,5,Y,SBrkr,804,1157,0,1961,1,0,2,1,3,1,4,7,7,1,4,BuiltIn,new,3,2,560,4,4,3,125,192,0,0,0,0,1,0,NA,0,6,new,WD,Normal,215000
20,RL,0.0,8339,2,0,IR1,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,old,old,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,Slab,1,1,1,0,0,0,0,0,0,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,3,5,7,0,1,Attchd,old,2,1,294,4,4,3,0,0,0,0,0,0,1,3,Shed,1200,7,new,WD,Normal,106500
30,RL,0.0,7446,2,0,Reg,Lvl,AllPub,Corner,2,BrkSide,Feedr,Norm,1Fam,1Story,4,5,old,old,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,3,CBlock,4,4,2,3,266,1,0,522,788,GasA,3,Y,FuseA,788,0,0,788,0,0,1,0,2,1,3,4,7,2,4,NA,old,0,0,0,1,1,3,0,0,0,0,0,0,1,2,NA,0,4,new,WD,Abnorml,100000
