,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
991,Travel_Rarely,499,2,1,1,1396,3,Male,36,3,2,2,4078,20497,0,Yes,13,3,1,80,3,4,3,2,3,2,1,2
992,Non-Travel,1485,25,2,1,1397,3,Male,71,3,3,3,10920,3449,3,No,21,4,2,80,1,13,2,3,6,4,0,5
993,Travel_Rarely,1372,18,1,1,1399,1,Male,93,4,2,3,6232,12477,2,No,11,3,2,80,0,6,3,2,3,2,1,2
994,Travel_Frequently,322,28,2,1,1401,4,Female,59,4,4,3,13247,9731,2,Yes,11,3,2,80,1,24,3,2,5,3,0,2
995,Travel_Rarely,930,6,3,1,1402,1,Female,73,2,2,3,4081,20003,1,Yes,14,3,1,80,0,20,3,1,20,7,1,8
996,Travel_Rarely,205,10,3,1,1403,4,Female,98,2,2,4,5769,7100,1,Yes,11,3,4,80,0,6,3,3,6,2,4,4
997,Travel_Rarely,135,17,4,1,1405,4,Female,51,3,1,3,2394,25681,1,Yes,13,3,4,80,0,8,2,3,8,2,7,7
998,Travel_Rarely,683,2,1,1,1407,1,Male,36,2,1,4,3904,4050,0,No,12,3,4,80,0,5,2,3,4,3,1,1
999,Travel_Rarely,1147,10,3,1,1408,3,Female,31,3,4,1,16799,16616,0,No,14,3,3,80,1,21,5,3,20,7,0,9
1000,Travel_Rarely,258,8,4,1,1409,3,Female,54,3,1,1,2950,17363,9,No,13,3,3,80,0,12,2,1,5,4,0,4
1001,Travel_Rarely,1462,11,3,1,1411,1,Female,94,3,1,3,3629,19106,4,No,18,3,1,80,0,8,6,3,3,2,0,2
1002,Travel_Frequently,200,18,2,1,1412,3,Male,60,3,3,4,9362,19944,2,No,11,3,3,80,0,10,2,3,2,2,2,2
1003,Travel_Rarely,949,1,3,1,1415,1,Male,81,3,1,4,3229,4910,4,No,11,3,2,80,1,7,2,2,3,2,0,2
1004,Travel_Rarely,652,7,3,1,1417,3,Male,100,4,1,1,3578,23577,0,No,12,3,4,80,0,8,2,3,7,7,0,7
1005,Travel_Rarely,332,17,3,1,1419,2,Male,51,2,3,1,7988,9769,1,No,13,3,1,80,0,10,3,2,10,9,0,9
1006,Travel_Frequently,1475,28,2,1,1420,1,Male,97,2,2,1,4284,22710,3,No,20,4,1,80,0,20,2,3,4,3,1,3
1007,Travel_Frequently,337,14,1,1,1421,3,Female,84,3,3,4,7553,22930,0,Yes,12,3,1,80,0,9,1,3,8,7,7,7
1008,Travel_Rarely,971,1,3,1,1422,4,Female,54,3,4,4,17328,5652,6,No,19,3,4,80,0,29,3,2,20,7,12,7
1009,Travel_Rarely,1055,1,3,1,1423,4,Female,76,3,5,1,19701,22456,3,Yes,21,4,3,80,1,32,3,3,9,8,1,5
1010,Travel_Rarely,1136,1,4,1,1424,2,Male,81,4,4,4,14732,12414,2,No,13,3,4,80,2,31,4,4,7,7,0,0
1011,Travel_Rarely,1174,3,4,1,1425,1,Female,99,3,2,2,9278,20763,3,Yes,16,3,4,80,0,15,3,3,5,4,0,1
1012,Travel_Frequently,667,1,4,1,1427,2,Female,50,1,1,3,1359,16154,1,No,12,3,2,80,0,1,3,3,1,0,0,0
1013,Travel_Rarely,855,7,4,1,1428,4,Female,73,3,2,1,4779,12761,7,No,14,3,2,80,2,8,3,3,3,2,0,2
1014,Travel_Rarely,182,8,5,1,1430,1,Female,93,3,4,2,16422,8847,3,No,11,3,3,80,0,9,3,4,3,2,1,0
1015,Travel_Frequently,560,1,4,1,1431,4,Male,91,3,1,1,2996,20284,5,No,14,3,3,80,2,10,2,3,4,3,1,3
1016,Travel_Rarely,202,8,3,1,1433,1,Female,34,2,1,2,1261,22262,1,No,12,3,3,80,0,1,3,4,1,0,0,0
1017,Travel_Rarely,1377,11,1,1,1434,2,Male,91,3,1,1,2099,7679,0,No,14,3,2,80,0,6,3,4,5,0,1,4
1018,Travel_Rarely,172,4,4,1,1435,1,Male,37,2,2,4,5810,22604,1,No,16,3,3,80,0,10,2,2,10,4,1,8
1019,Travel_Rarely,329,16,4,1,1436,3,Female,98,2,2,1,5647,13494,4,No,13,3,1,80,2,11,3,2,3,2,0,2
1020,Travel_Rarely,465,1,3,1,1438,1,Male,74,3,1,4,3420,10205,7,No,12,3,3,80,1,17,2,2,6,5,1,2
1021,Travel_Rarely,383,9,2,1,1439,1,Male,68,2,1,1,4400,15182,3,No,12,3,1,80,0,6,2,3,3,2,2,2
1022,Non-Travel,1413,5,2,1,1440,3,Male,84,4,1,3,3500,25470,0,No,14,3,1,80,0,7,2,1,6,5,1,3
1023,Travel_Rarely,1255,1,2,1,1441,1,Female,90,3,1,1,2066,10494,2,No,22,4,4,80,1,5,3,4,3,2,1,0
1024,Travel_Rarely,359,2,4,1,1443,1,Female,82,3,4,3,17169,26703,3,No,19,3,2,80,2,26,2,4,20,17,5,6
1025,Travel_Rarely,1476,4,1,1,1445,4,Female,42,3,2,3,4162,15211,1,Yes,12,3,3,80,2,5,3,3,5,4,0,3
1026,Travel_Rarely,601,7,5,1,1446,4,Male,97,3,2,4,9204,23343,4,No,12,3,3,80,1,7,3,2,4,3,0,3
1027,Travel_Rarely,401,1,3,1,1447,4,Female,86,2,1,2,3294,3708,5,No,17,3,1,80,1,7,2,2,5,4,0,2
1028,Travel_Rarely,1283,5,5,1,1448,2,Male,90,4,1,3,2127,5561,2,Yes,12,3,1,80,0,7,5,2,4,2,0,3
1029,Non-Travel,663,9,4,1,1449,3,Male,81,3,2,3,3975,23099,3,No,11,3,3,80,2,11,2,4,8,7,0,7
1030,Travel_Rarely,326,8,2,1,1453,1,Male,31,3,3,4,10793,8386,1,No,18,3,1,80,1,13,5,3,13,7,9,9
1031,Travel_Rarely,377,9,3,1,1457,1,Male,52,3,3,4,10096,15986,4,No,11,3,1,80,1,28,1,4,7,7,4,3
1032,Non-Travel,592,2,3,1,1458,1,Female,54,2,1,1,3646,17181,2,Yes,23,4,2,80,0,11,2,4,1,0,0,0
1033,Travel_Frequently,1445,1,5,1,1459,3,Female,100,4,3,2,7446,8931,1,No,11,3,1,80,0,10,2,3,10,8,4,7
1034,Travel_Rarely,1038,20,3,1,1460,2,Male,95,1,3,1,10851,19863,2,Yes,18,3,2,80,1,24,2,3,7,7,0,7
1035,Travel_Rarely,1398,8,2,1,1461,4,Female,96,4,1,2,2109,24609,9,No,18,3,4,80,0,8,3,3,3,2,0,2
1036,Travel_Frequently,523,2,3,1,1464,2,Male,94,3,1,4,3722,21081,6,Yes,13,3,3,80,1,7,2,1,2,2,2,2
1037,Travel_Rarely,1448,29,3,1,1465,2,Male,55,3,3,4,9380,14720,4,Yes,18,3,4,80,2,10,4,4,3,1,1,2
1038,Travel_Rarely,1221,7,3,1,1466,3,Male,96,3,2,1,5486,24795,4,No,11,3,1,80,3,15,3,3,2,2,2,2
1039,Travel_Rarely,1107,9,4,1,1467,1,Female,52,3,1,3,2742,3072,1,No,15,3,4,80,0,2,0,3,2,2,2,2
1040,Non-Travel,218,8,1,1,1468,4,Male,55,2,3,2,13757,25178,2,No,11,3,3,80,1,16,5,3,9,8,4,8
1041,Travel_Rarely,866,5,3,1,1469,4,Male,84,3,2,1,8463,23490,0,No,18,3,4,80,0,6,4,3,5,4,1,3
1042,Non-Travel,981,5,3,1,1471,3,Male,90,2,1,3,3162,7973,3,No,14,3,4,80,0,7,5,3,5,2,0,3
1043,Travel_Rarely,447,2,3,1,1472,4,Male,39,4,4,2,16598,19764,4,No,12,3,2,80,0,35,2,2,9,8,8,8
1044,Travel_Rarely,1495,5,4,1,1473,1,Male,96,3,2,3,6651,21534,2,No,14,3,2,80,1,20,0,2,3,2,1,2
1045,Travel_Rarely,896,2,3,1,1474,3,Male,68,3,1,3,2345,8045,2,No,14,3,3,80,1,8,3,4,3,1,1,2
1046,Travel_Rarely,1467,20,3,1,1475,4,Male,49,3,1,2,3420,21158,1,No,13,3,3,80,0,6,3,2,5,2,1,3
1047,Travel_Frequently,430,7,3,1,1477,4,Male,54,3,2,1,4373,17456,0,No,14,3,1,80,2,5,2,3,4,3,0,3
1048,Travel_Rarely,1326,3,3,1,1478,4,Male,81,1,2,1,4759,15891,3,No,18,3,4,80,0,15,2,3,13,9,3,12
1049,Travel_Rarely,1358,16,1,1,1479,4,Male,96,3,2,3,5301,2939,8,No,15,3,3,80,2,4,2,2,2,1,2,2
1050,Travel_Frequently,748,9,2,1,1480,1,Female,74,3,1,4,3673,16458,1,No,13,3,3,80,0,12,3,3,12,9,5,8
1051,Travel_Frequently,383,1,5,1,1481,1,Female,79,3,2,3,4768,9282,7,No,12,3,3,80,1,11,4,2,1,0,0,0
1052,Non-Travel,990,7,3,1,1482,3,Male,64,3,1,3,1274,7152,1,No,13,3,2,80,2,1,2,2,1,0,0,0
1053,Travel_Rarely,405,1,2,1,1483,2,Male,93,4,2,3,4900,2721,0,No,24,4,1,80,1,13,2,2,12,9,2,8
1054,Travel_Rarely,1490,7,4,1,1484,3,Male,35,3,3,2,10466,20948,3,No,14,3,2,80,2,29,3,3,8,7,0,7
1055,Travel_Frequently,829,15,3,1,1485,2,Male,71,3,4,1,17007,11929,7,No,14,3,4,80,2,16,3,2,14,8,6,9
1056,Travel_Frequently,1496,1,3,1,1486,1,Male,92,3,1,3,2909,15747,3,No,15,3,4,80,1,5,3,4,3,2,1,2
1057,Travel_Frequently,115,13,3,1,1487,1,Female,51,3,2,2,5765,17485,5,No,11,3,1,80,0,7,4,1,5,3,0,0
1058,Travel_Rarely,790,24,4,1,1489,1,Female,40,2,2,2,4599,7815,0,Yes,23,4,3,80,0,16,2,4,15,9,10,10
1059,Travel_Rarely,660,7,1,1,1492,4,Male,76,3,1,3,2404,16192,1,No,13,3,1,80,1,1,3,3,1,0,0,0
1060,Travel_Frequently,381,9,3,1,1494,2,Male,89,3,1,1,3172,16998,2,Yes,11,3,3,80,0,4,2,2,0,0,0,0
1061,Non-Travel,830,13,2,1,1495,4,Female,78,3,1,2,2033,7103,1,No,13,3,3,80,1,1,2,3,1,0,0,0
1062,Travel_Frequently,1193,2,1,1,1496,2,Male,86,3,3,3,10209,19719,5,Yes,18,3,2,80,0,16,2,2,2,2,2,2
1063,Travel_Rarely,1246,19,3,1,1497,3,Male,77,2,2,3,8620,23757,1,No,14,3,3,80,2,10,3,3,10,7,0,4
1064,Travel_Rarely,330,1,3,1,1499,3,Male,46,3,1,3,2064,15428,0,No,21,4,1,80,1,6,3,4,5,3,1,3
1065,Travel_Rarely,1229,4,4,1,1501,4,Male,30,3,2,3,4035,16143,0,Yes,16,3,2,80,0,4,2,3,3,2,1,2
1066,Travel_Rarely,1099,4,4,1,1502,1,Female,82,2,1,2,3838,8192,8,No,11,3,4,80,0,8,5,3,5,4,0,2
1067,Travel_Rarely,571,14,3,1,1503,3,Female,78,3,2,3,4591,24200,3,Yes,17,3,3,80,1,11,4,2,5,4,1,2
1068,Travel_Frequently,289,2,2,1,1504,3,Male,38,2,1,1,2561,5355,7,No,11,3,3,80,0,8,2,2,0,0,0,0
1069,Travel_Rarely,1423,1,3,1,1506,1,Male,72,2,1,3,1563,12530,1,No,14,3,4,80,1,1,2,1,1,0,0,0
1070,Travel_Frequently,467,7,3,1,1507,3,Male,55,3,2,1,4898,11827,0,No,14,3,4,80,0,5,5,3,4,2,1,3
1071,Travel_Rarely,271,3,2,1,1509,3,Female,43,2,2,1,4789,23070,4,No,25,4,1,80,1,10,3,3,3,2,1,2
1072,Travel_Frequently,410,2,1,1,1513,4,Female,97,3,1,2,3180,4668,0,No,13,3,3,80,3,4,3,3,3,2,0,2
1073,Travel_Rarely,1083,29,1,1,1514,3,Male,96,1,2,2,6549,3173,1,No,14,3,2,80,2,8,2,2,8,6,1,7
1074,Travel_Rarely,516,8,5,1,1515,4,Male,69,3,2,3,6388,22049,2,Yes,17,3,1,80,0,14,6,3,0,0,0,0
1075,Travel_Rarely,495,10,3,1,1516,3,Male,64,3,3,4,11244,21072,2,No,25,4,2,80,0,10,5,4,5,2,0,0
1076,Travel_Frequently,1050,11,4,1,1520,2,Female,87,3,4,4,16032,24456,3,No,20,4,1,80,1,26,2,3,14,9,1,12
1077,Travel_Rarely,224,1,4,1,1522,1,Male,100,2,1,1,2362,7568,6,No,13,3,3,80,0,11,2,1,9,7,0,7
1078,Travel_Rarely,136,28,3,1,1523,4,Male,32,3,4,1,16328,22074,3,No,13,3,3,80,1,24,1,4,20,6,14,17
1079,Travel_Rarely,1089,6,3,1,1525,2,Female,32,3,3,2,8376,9150,4,No,18,3,4,80,0,9,3,3,2,0,2,2
1080,Travel_Rarely,228,3,3,1,1527,3,Female,51,3,4,2,16606,11380,8,No,12,3,4,80,1,23,2,4,13,12,5,1
1081,Travel_Rarely,1029,16,3,1,1529,4,Female,91,2,3,2,8606,21195,1,No,19,3,4,80,0,11,3,1,11,8,3,3
1082,Travel_Rarely,507,20,1,1,1533,1,Male,97,3,2,3,2272,24812,0,No,14,3,2,80,0,5,2,3,4,3,1,2
1083,Travel_Rarely,676,9,4,1,1534,4,Male,86,3,1,1,2018,21831,3,No,14,3,2,80,0,15,3,1,5,4,1,0
1084,Travel_Rarely,971,1,3,1,1535,4,Male,64,2,3,3,7083,12288,1,Yes,14,3,4,80,0,10,3,3,10,9,8,6
1085,Travel_Frequently,561,3,3,1,1537,4,Female,33,3,1,3,4084,4156,1,No,12,3,1,80,0,7,2,1,7,2,7,7
1086,Travel_Frequently,333,22,5,1,1539,3,Male,88,1,4,4,14411,24450,1,Yes,13,3,4,80,0,32,2,3,32,6,13,9
1087,Travel_Rarely,1440,7,2,1,1541,2,Male,55,3,1,3,2308,4944,0,Yes,25,4,2,80,1,12,4,3,11,10,5,7
1088,Travel_Rarely,1210,2,3,1,1542,3,Male,68,2,1,2,4841,24052,4,No,14,3,2,80,1,4,3,3,1,0,0,0
1089,Travel_Rarely,674,13,3,1,1543,1,Male,47,3,2,4,4285,3031,1,No,17,3,1,80,0,10,2,3,10,8,3,7
1090,Travel_Rarely,441,8,1,1,1544,3,Female,39,1,2,1,9715,7288,3,No,13,3,3,80,1,9,3,3,7,7,0,7
1091,Travel_Rarely,575,25,3,1,1545,4,Male,44,2,2,2,4320,24152,1,No,13,3,4,80,0,5,2,3,5,3,0,2
1092,Travel_Rarely,950,28,3,1,1546,4,Male,97,3,1,4,2132,4585,4,No,20,4,4,80,1,8,3,3,5,4,0,3
1093,Travel_Frequently,288,2,3,1,1547,4,Male,40,3,3,4,10124,18611,2,Yes,14,3,3,80,1,24,3,1,20,8,13,9
1094,Travel_Rarely,1342,9,2,1,1548,1,Male,47,3,2,1,5473,19345,0,No,12,3,4,80,0,9,5,4,8,4,7,1
1095,Travel_Rarely,589,28,4,1,1549,2,Male,79,3,2,3,5207,22949,1,Yes,12,3,2,80,1,15,3,3,15,14,5,7
1096,Travel_Rarely,898,6,2,1,1550,3,Male,38,3,4,4,16437,17381,1,Yes,21,4,4,80,0,21,2,3,21,7,7,7
1097,Travel_Rarely,350,21,2,1,1551,3,Male,57,2,1,1,2296,10036,0,No,14,3,2,80,3,2,3,3,1,1,0,0
1098,Non-Travel,1142,8,2,1,1552,4,Male,72,3,2,4,4069,8841,3,Yes,18,3,3,80,0,8,2,3,2,2,2,2
1099,Travel_Rarely,538,1,4,1,1553,1,Male,66,3,3,2,7441,20933,1,No,12,3,1,80,3,10,4,3,10,8,7,7
1100,Travel_Rarely,1402,28,4,1,1554,2,Female,98,2,1,3,2430,26204,0,No,23,4,1,80,2,6,5,3,5,3,4,2
1101,Travel_Rarely,824,5,2,1,1555,4,Female,67,2,2,2,5878,15624,3,No,12,3,1,80,1,12,2,3,7,1,2,5
1102,Travel_Rarely,1157,2,4,1,1556,3,Male,70,3,1,4,2644,17001,3,Yes,21,4,4,80,0,7,3,2,3,2,1,2
1103,Travel_Rarely,492,16,4,1,1557,3,Female,96,3,2,3,6439,13693,8,No,14,3,3,80,1,18,2,3,8,7,7,7
1104,Travel_Rarely,598,9,3,1,1558,3,Male,91,4,1,3,2451,22376,6,No,18,3,1,80,2,5,2,2,1,0,0,0
1105,Travel_Rarely,1242,8,4,1,1560,1,Male,46,3,2,1,6392,10589,2,No,13,3,4,80,1,8,6,1,2,2,2,2
1106,Travel_Rarely,740,1,3,1,1562,2,Male,64,2,2,1,9714,5323,1,No,11,3,4,80,1,10,4,3,10,8,6,7
1107,Travel_Frequently,888,10,4,1,1563,3,Male,71,3,2,3,6077,14814,3,No,11,3,3,80,0,10,2,3,6,3,1,2
1108,Travel_Rarely,992,1,3,1,1564,4,Male,68,2,1,1,2450,21731,1,No,19,3,2,80,0,3,3,3,3,0,1,2
1109,Travel_Rarely,1288,29,4,1,1568,3,Male,33,3,3,2,9250,17799,3,No,12,3,2,80,1,9,3,3,4,2,1,3
1110,Travel_Rarely,104,2,3,1,1569,1,Female,69,3,1,1,2074,26619,1,Yes,12,3,4,80,1,1,2,3,1,0,0,0
1111,Travel_Rarely,607,2,5,1,1572,3,Female,78,2,3,4,10169,14618,0,No,16,3,2,80,1,34,4,3,33,7,1,9
1112,Travel_Rarely,903,2,3,1,1573,3,Male,81,3,2,2,4855,7653,4,No,11,3,1,80,2,7,2,3,5,2,1,4
1113,Non-Travel,1200,1,4,1,1574,4,Male,62,3,2,1,4087,25174,4,No,14,3,2,80,1,9,3,2,6,5,1,2
1114,Travel_Rarely,1108,15,4,1,1576,3,Female,65,3,1,1,2367,16530,8,No,12,3,4,80,1,10,3,2,8,2,7,6
1115,Travel_Rarely,479,7,4,1,1577,1,Male,35,3,1,4,2972,22061,1,No,13,3,3,80,0,1,4,1,1,0,0,0
1116,Travel_Rarely,685,26,5,1,1578,3,Male,60,2,5,4,19586,23037,1,No,21,4,3,80,1,36,3,3,36,6,2,13
1117,Travel_Rarely,1351,1,4,1,1580,2,Male,45,3,2,4,5484,13008,9,No,17,3,2,80,1,9,3,2,2,2,2,1
1118,Travel_Rarely,474,3,3,1,1581,1,Female,89,3,1,4,2061,11133,1,No,21,4,1,80,0,1,5,3,1,0,0,0
1119,Travel_Rarely,1245,14,3,1,1582,3,Male,80,3,2,2,9924,12355,0,No,11,3,4,80,1,10,3,3,9,8,7,7
1120,Travel_Rarely,437,16,3,1,1583,2,Female,90,3,2,2,4198,16379,2,No,12,3,2,80,0,8,5,4,3,2,1,2
1121,Travel_Rarely,884,1,4,1,1585,2,Female,73,3,2,3,6815,21447,6,No,13,3,1,80,0,15,5,3,1,0,0,0
1122,Travel_Rarely,1370,3,1,1,1586,2,Male,87,3,1,1,4723,16213,1,Yes,18,3,4,80,0,10,3,3,10,9,1,5
1123,Travel_Rarely,670,10,4,1,1587,1,Female,51,3,2,3,6142,4223,3,Yes,16,3,3,80,0,10,4,3,5,2,0,4
1124,Travel_Rarely,1462,6,3,1,1588,4,Male,38,4,3,3,8237,4658,2,No,11,3,1,80,1,11,3,3,7,6,7,6
1125,Travel_Frequently,995,2,1,1,1590,1,Male,87,3,2,4,8853,24483,1,No,19,3,4,80,1,6,0,4,6,4,1,3
1126,Travel_Rarely,264,9,3,1,1591,3,Male,59,3,5,3,19331,19519,4,Yes,16,3,3,80,1,27,2,3,1,0,0,0
1127,Travel_Rarely,977,10,3,1,1592,4,Male,45,4,1,3,2073,12826,2,No,16,3,4,80,1,4,2,3,2,2,2,2
1128,Travel_Frequently,1302,6,4,1,1594,1,Male,80,4,2,1,5562,19711,3,Yes,13,3,4,80,1,9,3,3,3,2,0,2
1129,Travel_Rarely,1059,9,2,1,1595,4,Male,93,2,5,4,19613,26362,8,No,22,4,4,80,0,24,2,3,1,0,0,1
1130,Travel_Rarely,750,28,3,1,1596,2,Male,46,4,2,3,3407,25348,1,No,17,3,4,80,2,10,3,2,10,9,6,8
1131,Travel_Frequently,653,10,4,1,1597,4,Male,92,2,2,3,5063,15332,1,No,14,3,2,80,1,8,3,2,8,2,7,7
1132,Travel_Rarely,118,14,2,1,1598,4,Female,84,3,2,1,4639,11262,1,No,15,3,3,80,1,5,2,3,5,4,1,2
1133,Travel_Rarely,990,27,3,1,1599,4,Male,87,4,1,2,4876,5855,5,No,12,3,3,80,1,8,0,3,6,4,0,2
1134,Travel_Rarely,1349,7,2,1,1601,3,Male,63,2,1,4,2690,7713,1,No,18,3,4,80,1,1,5,2,1,0,0,1
1135,Travel_Rarely,563,1,4,1,1602,4,Male,56,4,4,1,17567,3156,1,No,15,3,2,80,0,27,5,1,26,0,0,12
1136,Travel_Rarely,329,24,3,1,1604,3,Male,51,3,1,2,2408,7324,1,Yes,17,3,3,80,3,1,3,3,1,1,0,0
1137,Non-Travel,457,26,2,1,1605,2,Female,85,2,1,3,2814,10293,1,Yes,14,3,2,80,0,4,2,2,4,2,1,3
1138,Travel_Frequently,1234,20,5,1,1606,2,Male,41,3,4,3,11245,20689,2,Yes,15,3,3,80,1,32,3,3,30,8,12,13
1139,Travel_Rarely,634,5,4,1,1607,2,Female,35,4,1,4,3312,18783,3,No,17,3,4,80,2,6,3,3,3,2,0,2
1140,Travel_Rarely,1313,7,3,1,1608,2,Female,31,3,5,4,19049,3549,0,Yes,14,3,4,80,1,23,4,2,22,7,1,10
1141,Travel_Rarely,241,7,3,1,1609,2,Male,48,2,1,2,2141,5348,1,No,12,3,2,80,1,6,3,2,6,4,1,1
1142,Travel_Rarely,1015,5,5,1,1611,3,Female,50,1,2,1,5769,23447,1,Yes,14,3,1,80,0,10,3,3,10,7,1,4
1143,Non-Travel,336,26,3,1,1612,1,Male,52,2,2,1,4385,24162,1,No,15,3,1,80,1,10,2,3,10,7,4,5
1144,Travel_Frequently,715,2,4,1,1613,4,Male,54,3,2,1,5332,21602,7,No,13,3,4,80,0,10,3,3,5,2,0,3
1145,Travel_Rarely,559,12,4,1,1614,3,Female,76,3,2,3,4663,12421,9,Yes,12,3,2,80,2,7,2,3,3,2,1,1
1146,Travel_Frequently,426,10,4,1,1615,3,Male,42,4,2,4,4724,17000,1,No,13,3,1,80,1,9,3,3,9,7,7,2
1147,Travel_Rarely,722,25,4,1,1617,3,Female,84,3,1,1,3211,22102,1,No,14,3,4,80,1,10,3,2,9,6,1,4
1148,Travel_Rarely,1387,10,5,1,1618,2,Male,76,3,2,1,5377,3835,2,No,13,3,4,80,3,10,3,3,7,7,7,7
1149,Travel_Rarely,1302,19,3,1,1619,4,Male,67,2,1,1,4066,16290,1,No,11,3,1,80,2,7,3,3,7,7,0,7
1150,Travel_Rarely,819,18,5,1,1621,2,Male,48,4,2,1,5208,26312,1,No,11,3,4,80,0,16,2,3,16,15,1,10
1151,Travel_Rarely,580,27,3,1,1622,2,Female,39,1,2,1,4877,20460,0,No,21,4,2,80,1,6,5,2,5,3,0,0
1152,Travel_Rarely,546,5,1,1,1623,3,Male,97,3,1,4,3117,26009,1,No,18,3,3,80,0,3,2,3,2,2,2,2
1153,Travel_Frequently,544,3,2,1,1624,2,Female,70,3,1,4,1569,18420,1,Yes,12,3,3,80,0,0,2,4,0,0,0,0
1154,Travel_Rarely,1176,26,4,1,1625,4,Female,98,3,5,3,19658,5220,3,No,11,3,3,80,1,27,2,3,5,2,1,0
1155,Travel_Rarely,170,3,2,1,1627,3,Male,76,2,2,3,3069,10302,0,No,15,3,4,80,1,11,3,3,10,8,0,7
1156,Travel_Rarely,884,15,3,1,1628,1,Female,80,2,3,3,10435,25800,1,No,13,3,4,80,2,18,2,3,18,15,14,12
1157,Non-Travel,208,8,4,1,1630,3,Female,52,3,2,3,4148,12250,1,No,12,3,4,80,1,15,5,3,14,11,2,9
1158,Travel_Rarely,671,19,3,1,1631,3,Male,85,3,2,3,5768,26493,3,No,17,3,1,80,3,9,2,2,4,3,0,2
1159,Travel_Frequently,711,4,3,1,1633,1,Female,81,3,2,3,5042,3140,0,No,13,3,4,80,0,10,2,1,9,2,3,8
1160,Travel_Rarely,1329,2,2,1,1635,4,Female,59,2,2,4,5770,5388,1,No,19,3,1,80,2,10,3,3,10,7,3,9
1161,Travel_Rarely,397,2,2,1,1638,4,Female,54,2,3,3,7756,14199,3,Yes,19,3,4,80,1,10,6,4,5,4,0,2
1162,Travel_Rarely,737,10,3,1,1639,4,Male,55,2,3,1,10306,21530,9,No,17,3,3,80,0,15,3,3,13,12,6,0
1163,Travel_Rarely,1470,10,3,1,1640,2,Female,71,3,1,2,3936,9953,1,No,11,3,1,80,1,8,2,1,8,4,7,7
1164,Travel_Rarely,448,16,3,1,1641,3,Female,84,3,3,4,7945,19948,6,Yes,15,3,4,80,0,18,2,2,4,2,3,3
1165,Travel_Frequently,602,1,5,1,1642,1,Male,37,3,2,4,5743,10503,4,Yes,11,3,3,80,0,14,3,3,10,7,0,2
1166,Travel_Frequently,365,4,5,1,1644,3,Male,89,2,4,4,15202,5602,2,No,25,4,2,80,1,23,3,3,2,2,2,2
1167,Travel_Rarely,763,15,2,1,1645,1,Male,59,1,2,4,5440,22098,6,Yes,14,3,4,80,2,7,2,2,2,2,2,2
1168,Travel_Frequently,567,2,1,1,1646,1,Female,32,3,1,4,3760,17218,1,Yes,13,3,3,80,0,6,2,3,6,3,1,3
1169,Travel_Rarely,486,8,3,1,1647,2,Female,86,4,1,3,3517,22490,7,No,17,3,1,80,0,5,0,3,3,2,0,2
1170,Travel_Frequently,591,2,3,1,1648,4,Male,87,3,1,4,2580,6297,2,No,13,3,3,80,0,6,0,2,4,2,1,2
1171,Travel_Rarely,1329,7,3,1,1649,1,Male,73,3,1,1,2166,3339,3,Yes,14,3,2,80,0,10,3,1,4,2,0,3
1172,Travel_Rarely,469,10,3,1,1650,3,Male,42,2,2,3,5869,23413,9,No,11,3,3,80,0,8,2,3,5,2,1,4
1173,Travel_Rarely,711,5,4,1,1651,2,Female,42,3,3,1,8008,22792,4,No,12,3,3,80,2,9,6,3,3,2,0,2
1174,Travel_Frequently,772,2,1,1,1653,4,Male,77,4,2,3,5206,4973,1,No,17,3,3,80,2,7,6,3,7,7,0,7
1175,Travel_Rarely,492,12,3,1,1654,4,Male,66,3,2,2,5295,7693,4,No,21,4,3,80,0,7,3,3,5,4,1,0
1176,Travel_Rarely,301,22,4,1,1655,1,Female,72,3,4,2,16413,3498,3,No,16,3,2,80,2,27,2,3,4,2,1,2
1177,Travel_Rarely,813,17,5,1,1656,4,Female,50,2,3,1,13269,21981,5,No,15,3,3,80,3,19,3,3,14,11,1,11
1178,Travel_Rarely,1141,2,3,1,1657,3,Female,31,3,1,3,2783,13251,1,No,19,3,1,80,0,2,3,3,2,2,2,2
1179,Travel_Rarely,1130,3,3,1,1658,4,Female,66,3,2,2,5433,19332,1,No,12,3,3,80,1,11,2,3,11,8,7,9
1180,Travel_Rarely,311,7,3,1,1659,1,Male,77,3,1,2,2013,10950,2,No,11,3,3,80,0,15,4,3,4,3,1,3
1181,Travel_Rarely,465,6,1,1,1661,3,Female,41,2,4,3,13966,11652,2,Yes,19,3,2,80,1,30,3,3,15,11,2,12
1182,Non-Travel,894,1,4,1,1662,4,Female,33,2,2,3,4374,15411,0,No,15,3,3,80,0,4,6,3,3,2,1,2
1183,Travel_Rarely,1040,3,2,1,1664,4,Male,79,4,2,1,6842,26308,6,No,20,4,1,80,1,13,3,3,5,4,0,4
1184,Travel_Rarely,584,22,5,1,1665,2,Female,91,3,4,3,17426,18685,3,No,25,4,3,80,1,36,6,3,10,8,4,7
