Interaction_ID,User_ID,File_Type,Interaction_Type,Rating,Timestamp,Age,Gender,Subscription_Type,Title,Artist,Album,Genre,Release_Year,Lyrics,File_ID,Sentiment,Target
I00580,U0383,Video,Skip,1,2024-10-02 03:59:30.393878,58,Other,Premium,Video_Song_1500,Nicki Minaj,Album_93,Jazz,2006,"Beat it, beat it, no one wants to be defeated",V1500,0.063,0
I00581,U0145,Audio,Skip,5,2023-09-05 07:47:30.393878,23,M,Free,Audio_Song_402,Marvin Gaye,Album_65,Rock,2010,"I can't get no satisfaction, I can't get no satisfaction",A402,0.831,0
I00582,U0160,Audio,Listen,5,2023-01-25 11:54:30.393878,46,M,Premium,Audio_Song_1337,Whitney Houston,Album_44,Electronic,2019,"Don't stop believin', hold on to that feeling",A1337,0.608,1
I00583,U0086,Audio,Skip,3,2024-07-11 08:17:30.393878,45,M,Free,Audio_Song_1503,Imagine Dragons,Album_83,Electronic,2007,"Imagine there's no heaven, it's easy if you try",A1503,0.038,0
I00584,U0034,Video,Share,5,2023-10-28 17:29:30.393878,40,M,Premium,Video_Song_1022,Paul McCartney,Album_14,Pop,1993,"You're simply the best, better than all the rest",V1022,-0.361,1
I00585,U0358,Audio,Skip,3,2025-06-02 03:47:30.393878,47,Other,Premium,Audio_Song_675,David Bowie,Album_22,Electronic,2009,"Here comes the sun, and I say, it's alright",A675,0.739,0
I00586,U0460,Video,Listen,1,2024-03-24 14:45:30.393878,48,Other,Free,Video_Song_1982,U2,Album_95,Rock,2020,"Nothing else matters, never cared for what they do",V1982,-0.654,0
I00587,U0385,Video,Like,5,2023-04-01 14:53:30.393878,20,F,Premium,Video_Song_1859,Sia,Album_95,Hip-Hop,2014,"I want to hold your hand, I want to hold your hand",V1859,0.194,1
I00588,U0335,Audio,Skip,4,2025-05-29 11:34:30.393878,53,F,Premium,Audio_Song_1300,Elvis Presley,Album_31,Classical,2020,"I see a little silhouetto of a man, Scaramouche, Scaramouche",A1300,-0.548,0
I00589,U0189,Audio,Skip,5,2023-12-23 04:22:30.393878,43,M,Premium,Audio_Song_1265,U2,Album_68,Rock,2018,"Rolling in the deep, you had my heart inside of your hand",A1265,-0.54,0
I00590,U0210,Video,Share,2,2023-11-15 06:27:30.393878,30,F,Free,Video_Song_1734,Bjork,Album_82,Classical,2008,"All the single ladies, all the single ladies",V1734,-0.916,0
I00591,U0109,Video,Share,5,2024-03-13 15:06:30.393878,53,M,Premium,Video_Song_1388,Ariana Grande,Album_97,Pop,2024,"You're simply the best, better than all the rest",V1388,0.757,1
I00592,U0378,Video,Skip,2,2023-01-28 02:24:30.393878,49,Other,Premium,Video_Song_536,Amy Winehouse,Album_14,Classical,1990,"Cause baby you're a firework, come on show 'em what you're worth",V536,-0.857,0
I00593,U0190,Video,Listen,4,2025-06-09 19:52:30.393878,57,Other,Free,Video_Song_972,Madonna,Album_50,Classical,2015,"I can't get no satisfaction, I can't get no satisfaction",V972,-0.346,1
I00594,U0037,Audio,Like,2,2023-09-14 16:43:30.393878,53,F,Free,Audio_Song_2056,Frank Sinatra,Album_97,Pop,2002,"Cause baby you're a firework, come on show 'em what you're worth",A2056,0.203,0
I00595,U0321,Audio,Like,4,2024-09-04 20:00:30.393878,35,M,Premium,Audio_Song_1286,Ray Charles,Album_50,Hip-Hop,2001,"Uptown funk you up, uptown funk you up",A1286,0.761,1
I00596,U0130,Audio,Skip,1,2024-10-19 22:33:30.393878,29,F,Premium,Audio_Song_2092,Dr. Dre,Album_6,Classical,2007,"Rolling in the deep, you had my heart inside of your hand",A2092,0.77,0
I00597,U0100,Video,Share,5,2023-12-09 14:15:30.393878,26,M,Free,Video_Song_1144,Madonna,Album_1,Electronic,2019,"Rolling in the deep, you had my heart inside of your hand",V1144,-0.586,1
I00598,U0016,Audio,Skip,2,2024-11-23 18:44:30.393878,24,F,Free,Audio_Song_587,Katy Perry,Album_87,Rock,2022,"I want to hold your hand, I want to hold your hand",A587,-0.339,0
I00599,U0490,Video,Like,1,2025-07-10 17:52:30.393878,18,M,Free,Video_Song_86,Ed Sheeran,Album_54,Electronic,2019,"Shake it off, shake it off",V086,0.322,0
I00600,U0183,Audio,Like,1,2023-09-24 06:17:30.393878,46,Other,Premium,Audio_Song_340,Ariana Grande,Album_90,Jazz,1993,"I can't get no satisfaction, I can't get no satisfaction",A340,-0.086,0
I00601,U0089,Video,Like,2,2024-07-29 07:02:30.393878,52,Other,Premium,Video_Song_1635,OneRepublic,Album_65,Jazz,1994,"I can't get no satisfaction, I can't get no satisfaction",V1635,0.511,0
I00602,U0043,Audio,Like,5,2025-09-23 13:46:30.393878,45,Other,Premium,Audio_Song_1116,Queen,Album_89,Electronic,2025,Hit me baby one more time,A1116,-0.784,1
I00603,U0084,Audio,Skip,3,2023-10-31 20:33:30.393878,24,M,Free,Audio_Song_1575,OneRepublic,Album_45,Pop,1992,"Let it be, let it be, let it be, let it be",A1575,0.519,0
I00604,U0366,Video,Listen,1,2023-11-15 09:49:30.393878,45,F,Premium,Video_Song_1155,Stevie Nicks,Album_25,Hip-Hop,1998,"All the single ladies, all the single ladies",V1155,0.672,0
I00605,U0256,Video,Share,1,2025-01-02 08:16:30.393878,40,Other,Premium,Video_Song_140,Adele,Album_80,Electronic,2012,"All the single ladies, all the single ladies",V140,-0.001,0
I00606,U0177,Audio,Listen,2,2025-05-29 01:24:30.393878,43,F,Premium,Audio_Song_1933,The Weeknd,Album_76,Rock,2003,"Cause baby you're a firework, come on show 'em what you're worth",A1933,-0.549,0
I00607,U0146,Video,Like,4,2023-03-05 08:20:30.393878,24,Other,Premium,Video_Song_473,Louis Armstrong,Album_21,Rock,2002,Hit me baby one more time,V473,-0.405,1
I00608,U0161,Audio,Share,4,2024-12-15 06:43:30.393878,41,F,Premium,Audio_Song_765,Harry Styles,Album_12,Classical,1991,"Uptown funk you up, uptown funk you up",A765,0.222,1
I00609,U0474,Audio,Like,3,2023-07-19 16:19:30.393878,33,F,Free,Audio_Song_622,Stevie Nicks,Album_48,Electronic,1997,Is this the real life? Is this just fantasy?,A622,0.383,0
I00610,U0252,Video,Like,3,2024-07-03 14:50:30.393878,50,M,Free,Video_Song_1106,Mariah Carey,Album_76,Pop,2003,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V1106,-0.993,0
I00611,U0399,Audio,Listen,5,2023-10-29 08:14:30.393878,47,M,Free,Audio_Song_1574,Coldplay,Album_25,Classical,2022,"We will, we will rock you, we will, we will rock you",A1574,0.741,1
I00612,U0487,Video,Listen,3,2024-08-10 16:48:30.393878,32,Other,Premium,Video_Song_1534,Charlie Puth,Album_65,Hip-Hop,1995,"I want to hold your hand, I want to hold your hand",V1534,-0.596,0
I00613,U0490,Video,Skip,4,2023-05-30 08:10:30.393878,18,M,Free,Video_Song_1780,John Mayer,Album_34,Hip-Hop,2017,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V1780,0.818,0
I00614,U0219,Audio,Listen,4,2023-12-26 15:02:30.393878,47,F,Premium,Audio_Song_996,Madonna,Album_17,Jazz,2004,"I want to hold your hand, I want to hold your hand",A996,0.334,1
I00615,U0321,Audio,Like,5,2024-05-10 12:32:30.393878,35,M,Premium,Audio_Song_2126,Bob Marley,Album_66,Electronic,1990,"Imagine there's no heaven, it's easy if you try",A2126,-0.239,1
I00616,U0233,Video,Listen,2,2025-09-19 20:18:30.393878,15,F,Free,Video_Song_1752,Taylor Swift,Album_68,Electronic,2023,"Here comes the sun, and I say, it's alright",V1752,0.622,0
I00617,U0215,Video,Listen,1,2025-09-03 03:05:30.393878,53,F,Free,Video_Song_1993,Harry Styles,Album_62,Hip-Hop,2019,"I will always love you, I will always love you",V1993,-0.51,0
I00618,U0186,Video,Skip,2,2025-04-12 10:46:30.393878,24,M,Premium,Video_Song_1582,The Chainsmokers,Album_92,Hip-Hop,1996,"Hello from the other side, I must have called a thousand times",V1582,-0.611,0
I00619,U0410,Video,Skip,5,2023-07-31 17:57:30.393878,20,F,Premium,Video_Song_1280,Halsey,Album_9,Rock,2011,"Imagine there's no heaven, it's easy if you try",V1280,-0.244,0
I00620,U0292,Audio,Skip,2,2023-05-16 15:22:30.393878,49,M,Free,Audio_Song_2128,Drake,Album_2,Hip-Hop,2019,Is this the real life? Is this just fantasy?,A2128,0.512,0
I00621,U0500,Video,Like,4,2023-04-22 15:53:30.393878,15,M,Premium,Video_Song_1726,Red Hot Chili Peppers,Album_88,Electronic,1995,Is this the real life? Is this just fantasy?,V1726,0.865,1
I00622,U0130,Video,Like,5,2023-07-05 12:19:30.393878,29,F,Premium,Video_Song_493,David Bowie,Album_37,Jazz,2025,Is this the real life? Is this just fantasy?,V493,-0.439,1
I00623,U0104,Video,Skip,5,2023-02-28 06:16:30.393878,42,Other,Premium,Video_Song_1066,Stevie Nicks,Album_6,Classical,2019,"It's a beautiful day, don't let it get away",V1066,-0.715,0
I00624,U0237,Video,Skip,3,2023-11-17 07:53:30.393878,47,F,Premium,Video_Song_1235,The Weeknd,Album_13,Classical,2017,I get by with a little help from my friends,V1235,0.368,0
I00625,U0086,Video,Listen,2,2025-07-02 06:14:30.393878,45,M,Free,Video_Song_1970,Selena Gomez,Album_95,Pop,2008,"Livin' on a prayer, take my hand, we'll make it I swear",V1970,0.377,0
I00626,U0114,Audio,Like,4,2023-02-10 00:14:30.393878,43,M,Premium,Audio_Song_815,Aretha Franklin,Album_58,Electronic,2012,"Imagine there's no heaven, it's easy if you try",A815,0.6,1
I00627,U0470,Video,Share,1,2025-03-13 00:08:30.393878,25,F,Free,Video_Song_183,Harry Styles,Album_57,Pop,2018,"Don't stop believin', hold on to that feeling",V183,-0.893,0
I00628,U0230,Audio,Listen,4,2024-10-12 18:43:30.393878,54,M,Premium,Audio_Song_1367,Kendrick Lamar,Album_2,Jazz,1993,"You're simply the best, better than all the rest",A1367,-0.145,1
I00629,U0175,Video,Share,1,2025-05-12 14:46:30.393878,35,M,Free,Video_Song_1749,Bob Marley,Album_81,Classical,1998,"Don't stop believin', hold on to that feeling",V1749,-0.765,0
I00630,U0408,Video,Share,3,2023-04-05 05:58:30.393878,56,M,Premium,Video_Song_933,Joni Mitchell,Album_89,Rock,1992,"I will always love you, I will always love you",V933,0.768,0
I00631,U0091,Video,Listen,2,2024-06-02 19:39:30.393878,19,M,Premium,Video_Song_654,Hozier,Album_45,Pop,2022,"Let it be, let it be, let it be, let it be",V654,0.5,0
I00632,U0313,Video,Like,4,2024-04-12 04:44:30.393878,43,Other,Free,Video_Song_2009,Celine Dion,Album_64,Hip-Hop,2012,"Shake it off, shake it off",V2009,-0.27,1
I00633,U0328,Audio,Listen,1,2024-10-13 23:42:30.393878,37,Other,Premium,Audio_Song_371,Madonna,Album_43,Pop,2024,Hit me baby one more time,A371,0.932,0
I00634,U0333,Audio,Share,3,2023-08-30 00:30:30.393878,46,F,Premium,Audio_Song_1176,Dr. Dre,Album_27,Pop,2010,I get by with a little help from my friends,A1176,0.957,0
I00635,U0192,Audio,Share,4,2023-09-05 03:34:30.393878,40,F,Premium,Audio_Song_1526,Shawn Mendes,Album_32,Classical,1991,"Livin' on a prayer, take my hand, we'll make it I swear",A1526,-0.493,1
I00636,U0357,Audio,Share,1,2023-07-09 12:49:30.393878,16,F,Premium,Audio_Song_1549,Lorde,Album_54,Hip-Hop,2000,"Nothing else matters, never cared for what they do",A1549,0.196,0
I00637,U0205,Video,Share,2,2023-04-11 10:08:30.393878,47,M,Premium,Video_Song_324,Coldplay,Album_12,Hip-Hop,1997,"Beat it, beat it, no one wants to be defeated",V324,0.824,0
I00638,U0329,Video,Like,1,2024-03-28 07:16:30.393878,51,F,Free,Video_Song_1186,Red Hot Chili Peppers,Album_71,Hip-Hop,1999,"Beat it, beat it, no one wants to be defeated",V1186,0.801,0
I00639,U0164,Audio,Like,4,2023-04-21 10:26:30.393878,52,M,Free,Audio_Song_1671,Dua Lipa,Album_19,Hip-Hop,2001,I get by with a little help from my friends,A1671,-0.821,1
I00640,U0477,Audio,Listen,4,2024-07-19 16:54:30.393878,46,Other,Premium,Audio_Song_564,Foo Fighters,Album_74,Classical,2024,"All the single ladies, all the single ladies",A564,-0.211,1
I00641,U0022,Audio,Listen,5,2024-10-27 15:32:30.393878,27,M,Premium,Audio_Song_1245,Fiona Apple,Album_4,Classical,2008,"I can't get no satisfaction, I can't get no satisfaction",A1245,0.078,1
I00642,U0243,Audio,Skip,1,2025-01-29 00:53:30.393878,22,F,Free,Audio_Song_318,Tupac Shakur,Album_16,Hip-Hop,2021,"Imagine there's no heaven, it's easy if you try",A318,0.187,0
I00643,U0394,Audio,Listen,4,2023-04-06 16:34:30.393878,24,Other,Free,Audio_Song_1003,Sam Hunt,Album_21,Classical,2015,Hit me baby one more time,A1003,0.351,1
I00644,U0041,Audio,Share,4,2024-12-11 14:45:30.393878,37,Other,Free,Audio_Song_1209,Nirvana,Album_27,Classical,1995,"Don't stop believin', hold on to that feeling",A1209,-0.147,1
I00645,U0041,Video,Skip,3,2023-08-10 14:07:30.393878,37,Other,Free,Video_Song_1062,Madonna,Album_82,Hip-Hop,2013,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V1062,-0.459,0
I00646,U0367,Video,Share,2,2023-09-21 03:35:30.393878,46,Other,Free,Video_Song_425,Madonna,Album_80,Hip-Hop,2016,"Uptown funk you up, uptown funk you up",V425,0.403,0
I00647,U0102,Video,Skip,4,2024-04-10 06:35:30.393878,27,F,Free,Video_Song_1756,BTS,Album_15,Rock,1999,"Nothing else matters, never cared for what they do",V1756,0.55,0
I00648,U0443,Audio,Like,4,2024-04-28 15:32:30.393878,31,F,Premium,Audio_Song_2003,Billie Eilish,Album_1,Rock,2006,"Every breath you take, every move you make",A2003,-0.798,1
I00649,U0487,Video,Skip,1,2023-03-22 09:54:30.393878,32,Other,Premium,Video_Song_1448,Imagine Dragons,Album_29,Hip-Hop,2024,"Let it be, let it be, let it be, let it be",V1448,-0.186,0
I00650,U0141,Audio,Listen,1,2025-07-06 05:50:30.393878,46,F,Premium,Audio_Song_1062,Johnny Cash,Album_84,Classical,2021,"I want to hold your hand, I want to hold your hand",A1062,0.024,0
I00651,U0376,Audio,Like,4,2025-04-16 02:51:30.393878,21,M,Premium,Audio_Song_2247,Red Hot Chili Peppers,Album_60,Classical,1996,"Let it be, let it be, let it be, let it be",A2247,0.062,1
I00652,U0036,Video,Listen,5,2023-08-01 08:56:30.393878,41,M,Free,Video_Song_1358,Metallica,Album_10,Hip-Hop,2008,"Nothing else matters, never cared for what they do",V1358,0.291,1
I00653,U0225,Audio,Share,2,2025-06-09 16:38:30.393878,56,F,Free,Audio_Song_581,Joni Mitchell,Album_58,Rock,2004,"Beat it, beat it, no one wants to be defeated",A581,-0.231,0
I00654,U0192,Video,Share,1,2024-12-02 18:20:30.393878,40,F,Premium,Video_Song_258,Elton John,Album_59,Jazz,2006,Is this the real life? Is this just fantasy?,V258,0.153,0
I00655,U0297,Audio,Like,4,2023-07-06 17:26:30.393878,48,Other,Premium,Audio_Song_1578,Linkin Park,Album_59,Rock,2018,"Rolling in the deep, you had my heart inside of your hand",A1578,0.948,1
I00656,U0291,Video,Skip,4,2023-10-31 09:09:30.393878,31,F,Free,Video_Song_224,Dua Lipa,Album_12,Hip-Hop,1993,"Hello from the other side, I must have called a thousand times",V224,0.59,0
I00657,U0190,Video,Listen,3,2023-07-24 02:16:30.393878,57,Other,Free,Video_Song_2442,Khalid,Album_20,Electronic,1992,"Nothing else matters, never cared for what they do",V2442,0.721,0
I00658,U0149,Audio,Like,5,2024-02-15 14:57:30.393878,47,F,Premium,Audio_Song_1098,Lady Gaga,Album_11,Electronic,1993,"Cause baby you're a firework, come on show 'em what you're worth",A1098,-0.663,1
I00659,U0003,Video,Listen,2,2024-11-20 08:36:30.393878,23,F,Free,Video_Song_164,Harry Styles,Album_28,Hip-Hop,2008,"It's a beautiful day, don't let it get away",V164,-0.597,0
I00660,U0196,Audio,Listen,1,2023-12-04 01:49:30.393878,37,M,Premium,Audio_Song_2058,James Brown,Album_95,Jazz,2020,"Don't stop believin', hold on to that feeling",A2058,-0.058,0
I00661,U0489,Video,Share,4,2025-07-12 15:53:30.393878,35,F,Free,Video_Song_955,Fiona Apple,Album_49,Hip-Hop,2012,"You're simply the best, better than all the rest",V955,-0.19,1
I00662,U0202,Audio,Listen,4,2025-06-11 22:49:30.393878,46,M,Premium,Audio_Song_140,Bob Dylan,Album_10,Hip-Hop,2025,"I can't get no satisfaction, I can't get no satisfaction",A140,0.555,1
I00663,U0434,Video,Listen,2,2023-01-04 19:19:30.393878,17,F,Free,Video_Song_1,Mariah Carey,Album_1,Pop,2012,"Nothing else matters, never cared for what they do",V001,0.534,0
I00664,U0402,Video,Skip,1,2025-07-19 23:27:30.393878,37,Other,Premium,Video_Song_1366,BTS,Album_43,Pop,2013,"Here comes the sun, and I say, it's alright",V1366,-0.802,0
I00665,U0323,Audio,Share,4,2025-08-15 23:24:30.393878,51,M,Free,Audio_Song_1021,Ed Sheeran,Album_100,Pop,1996,"Uptown funk you up, uptown funk you up",A1021,-0.439,1
I00666,U0244,Video,Listen,4,2023-04-11 13:38:30.393878,57,Other,Premium,Video_Song_1879,Johnny Cash,Album_29,Hip-Hop,2000,"It's a beautiful day, don't let it get away",V1879,0.616,1
I00667,U0258,Video,Skip,2,2024-09-29 23:48:30.393878,47,M,Premium,Video_Song_2374,Cardi B,Album_18,Jazz,2024,I get by with a little help from my friends,V2374,0.448,0
I00668,U0473,Video,Skip,2,2023-03-22 08:41:30.393878,40,M,Premium,Video_Song_2326,Whitney Houston,Album_9,Rock,2018,"Sweet dreams are made of this, who am I to disagree?",V2326,0.21,0
I00669,U0069,Video,Like,3,2023-10-09 19:41:30.393878,35,M,Premium,Video_Song_1751,Sam Hunt,Album_60,Classical,1997,Hit me baby one more time,V1751,0.338,0
I00670,U0499,Video,Skip,5,2024-07-11 10:30:30.393878,19,Other,Free,Video_Song_2172,Foo Fighters,Album_83,Hip-Hop,2016,"Hello from the other side, I must have called a thousand times",V2172,0.681,0
I00671,U0100,Audio,Share,3,2023-12-03 19:41:30.393878,26,M,Free,Audio_Song_2166,Lorde,Album_91,Jazz,2010,"Don't stop believin', hold on to that feeling",A2166,0.822,0
I00672,U0252,Video,Share,5,2023-05-16 18:32:30.393878,50,M,Free,Video_Song_1041,Beyoncé,Album_7,Hip-Hop,1991,"I want to hold your hand, I want to hold your hand",V1041,0.056,1
I00673,U0498,Audio,Listen,5,2024-06-25 17:19:30.393878,46,M,Premium,Audio_Song_577,Foo Fighters,Album_76,Rock,2015,Hit me baby one more time,A577,-0.426,1
I00674,U0378,Audio,Skip,1,2025-04-21 09:37:30.393878,49,Other,Premium,Audio_Song_130,Camila Cabello,Album_41,Hip-Hop,2001,Hit me baby one more time,A130,-0.875,0
I00675,U0337,Video,Listen,3,2023-02-11 17:45:30.393878,34,Other,Premium,Video_Song_2227,Coldplay,Album_68,Rock,2023,"Livin' on a prayer, take my hand, we'll make it I swear",V2227,-0.372,0
I00676,U0060,Video,Share,1,2023-04-15 09:14:30.393878,36,M,Premium,Video_Song_328,Imagine Dragons,Album_61,Jazz,2016,"Beat it, beat it, no one wants to be defeated",V328,-0.879,0
I00677,U0469,Video,Listen,2,2023-05-30 13:49:30.393878,27,F,Free,Video_Song_1292,John Lennon,Album_2,Hip-Hop,1992,"I will always love you, I will always love you",V1292,0.252,0
I00678,U0460,Audio,Like,2,2023-10-30 23:18:30.393878,48,Other,Free,Audio_Song_140,Bob Dylan,Album_10,Hip-Hop,2025,"I can't get no satisfaction, I can't get no satisfaction",A140,0.555,0
I00679,U0095,Audio,Listen,5,2023-03-20 04:35:30.393878,39,M,Premium,Audio_Song_1095,Camila Cabello,Album_59,Pop,2025,"Uptown funk you up, uptown funk you up",A1095,-0.716,1
I00680,U0251,Audio,Skip,4,2023-07-29 07:32:30.393878,40,M,Premium,Audio_Song_870,Adele,Album_27,Pop,1996,"Sweet dreams are made of this, who am I to disagree?",A870,-0.115,0
I00681,U0331,Video,Like,5,2023-03-08 13:58:30.393878,20,F,Free,Video_Song_22,Stevie Wonder,Album_94,Pop,2009,"I see a little silhouetto of a man, Scaramouche, Scaramouche",V022,0.551,1
I00682,U0316,Audio,Skip,5,2023-06-21 04:13:30.393878,42,M,Premium,Audio_Song_1297,Hozier,Album_16,Hip-Hop,1991,"Every breath you take, every move you make",A1297,-0.829,0
I00683,U0466,Video,Skip,1,2024-05-20 13:55:30.393878,57,M,Free,Video_Song_491,Janis Joplin,Album_12,Rock,2001,"Here comes the sun, and I say, it's alright",V491,0.144,0
I00684,U0256,Video,Skip,5,2024-08-28 17:04:30.393878,40,Other,Premium,Video_Song_2450,Sia,Album_15,Electronic,1998,"All the single ladies, all the single ladies",V2450,0.371,0
I00685,U0394,Audio,Share,2,2024-08-19 09:30:30.393878,24,Other,Free,Audio_Song_1765,Sam Cooke,Album_44,Classical,2002,"Nothing else matters, never cared for what they do",A1765,0.203,0
I00686,U0098,Audio,Listen,3,2023-10-04 02:34:30.393878,44,Other,Free,Audio_Song_1197,P!nk,Album_9,Pop,2007,"Every breath you take, every move you make",A1197,-0.104,0
I00687,U0486,Video,Skip,5,2024-12-25 12:05:30.393878,48,M,Free,Video_Song_2467,John Mayer,Album_25,Classical,2023,I just called to say I love you,V2467,0.262,0
I00688,U0298,Audio,Listen,2,2025-09-20 04:33:30.393878,48,F,Premium,Audio_Song_1575,OneRepublic,Album_45,Pop,1992,"Let it be, let it be, let it be, let it be",A1575,0.519,0
I00689,U0394,Audio,Share,5,2025-03-02 22:14:30.393878,24,Other,Free,Audio_Song_2344,Bjork,Album_22,Rock,2021,"Shake it off, shake it off",A2344,-0.889,1
I00690,U0262,Video,Skip,4,2023-04-10 13:20:30.393878,15,M,Premium,Video_Song_1363,Foo Fighters,Album_81,Classical,2006,"Livin' on a prayer, take my hand, we'll make it I swear",V1363,-0.149,0
