id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
33834727,2015-11-20 19:35:55,3,13378,How do you extract only the date from a python datetime?,1,5,,SZA,18.0,julienc,7898.0
33694602,2015-11-13 14:07:32,2,53,"Script is fine, but will not run as imported module",1,0,,Morten,22.0,Martijn Pieters,604098.0
34120258,2015-12-06 17:13:23,0,92,"Saving to_csv read just the columns, not the rows",1,2,,Andrea,112.0,Stefan,14434.0
34002846,2015-11-30 16:06:19,2,107,Conditional Summing in Pandas,2,2,,Quantatia,21.0,,
33529776,2015-11-04 18:51:07,0,36,Pandas Dataframe - find sums in list in column,2,1,,skyleon,8.0,Ami Tavory,41895.0
34123482,2015-12-06 22:13:55,1,65,pandas going from complex to float,0,2,,TomCho,981.0,,
34712050,2016-01-10 23:30:32,2,293,Filter by row sum and value,1,0,,Carol M,68.0,Stefan,14434.0
33828475,2015-11-20 13:56:00,5,15142,pandas create a series with n elements (sequential or randbetween),2,3,1.0,becinyus,43.0,jezrael,186894.0
35000242,2016-01-25 19:00:25,0,144,Pandas Dataframe: Operations on columns without iterrows(),1,0,,Duccio Piovani,89.0,mgc,1581.0
33502475,2015-11-03 15:08:11,2,159,How does pandas.shift really work?,1,0,,Angelo,157.0,DSM,164692.0
35070562,2016-01-28 19:41:48,1,231,Using pandas.get_dummies,1,0,,Felm,58.0,Ami Tavory,41895.0
34258536,2015-12-14 01:35:43,1,82,How to retrieve and store multiple values from a python Data Frame?,1,4,,Jeremy,89.0,Dickster,1191.0
34492841,2015-12-28 11:39:29,0,264,Writing pandas dataframe to remote mysql using sqlalchemy,0,9,,vij555,34.0,,
33638588,2015-11-10 20:06:02,0,57,PYTHON: Pandas DF column as datetime,1,6,,BenP,87.0,Kevin S,531.0
33695437,2015-11-13 14:51:14,2,131,PYTHON: Pandas datetime index range to change column values,1,1,,BenP,87.0,eumiro,104313.0
34754353,2016-01-12 21:45:41,0,69,Subtracting column from dataframe,1,1,,Przemysław Robert Wilk,12.0,Stefan,14434.0
35072501,2016-01-28 21:34:25,0,63,Removing dictionary from list of dictionaries on element,1,2,,Przemysław Robert Wilk,12.0,,
33700234,2015-11-13 19:17:50,1,88,"These 8 lines of python + pandas would take ~1 month to execute, help me speed them up?",2,4,,Ada Stra,301.0,Qiqi Wang,36.0
34859900,2016-01-18 16:46:46,1,526,pandas to_sql when table has constraints and some records violoate constraint,0,1,,Kevin,2456.0,,
35022925,2016-01-26 20:07:34,2,109,pandas - assign column label to a record value as result of min/max function,1,0,1.0,Kevin,2456.0,Alexander,39006.0
34917404,2016-01-21 07:08:06,3,285,Why does apply change dtype in pandas dataframe columns,1,0,,Anton Protopopov,11088.0,jezrael,186894.0
33646005,2015-11-11 07:32:26,1,700,Get first value of column in dataframe in pandas with offset indices,2,0,,Anton Protopopov,11088.0,EdChum,124367.0
33909782,2015-11-25 06:25:26,0,5893,Numexpr not found in pandas,2,7,,Anton Protopopov,11088.0,,
34156760,2015-12-08 13:09:31,2,110,Getting number of gps weeks for given dates,1,1,1.0,Anton Protopopov,11088.0,EdChum,124367.0
33784270,2015-11-18 15:39:08,2,193,Group by values across two columns and filter in Pandas,1,0,,chinskiy,391.0,Alex Riley,56206.0
33761047,2015-11-17 15:41:43,3,1084,Replace string values in a dataframe based on regex match,1,0,,Luis Ramon Ramirez Rodriguez,874.0,unutbu,464745.0
34110941,2015-12-05 21:10:37,0,216,How to check the progress of a process in pandas?,1,1,,Luis Ramon Ramirez Rodriguez,874.0,gabra,1134.0
34859683,2016-01-18 16:35:23,0,52,Reorder a dictionary to fit a data frame,2,0,,Luis Ramon Ramirez Rodriguez,874.0,Stefan,14434.0
34810358,2016-01-15 11:45:19,0,2169,How to find duplicates in pandas?,1,0,,Luis Ramon Ramirez Rodriguez,874.0,Anton Protopopov,11088.0
34515720,2015-12-29 17:15:23,1,62,Copying values between columns in pandas,2,0,,Luis Ramon Ramirez Rodriguez,874.0,jezrael,186894.0
34260522,2015-12-14 05:44:43,1,64,Selection of rows by condition,2,1,,Luis Ramon Ramirez Rodriguez,874.0,DeepSpace,23882.0
34926546,2016-01-21 14:34:19,1,48,Matching rows from a table,3,0,,Luis Ramon Ramirez Rodriguez,874.0,jezrael,186894.0
34953977,2016-01-22 18:58:02,0,59,Unpack a function into a data frame,2,0,,Luis Ramon Ramirez Rodriguez,874.0,unutbu,464745.0
33549193,2015-11-05 15:57:06,7,1545,Pandas Dataframe Comparison and Floating Point Precision,1,0,1.0,PH82,79.0,EdChum,124367.0
34733587,2016-01-12 00:24:49,1,80,How to split a DataFrame column in python,2,0,,BrainPain,41.0,,
33690405,2015-11-13 10:18:02,1,485,Error with x-axis labels when plotting multi-index dataframe using Matplotlib,1,5,1.0,Pad,108.0,CT Zhu,26125.0
33722389,2015-11-15 17:06:56,0,1916,Check if specific column in csv file contains data,1,9,,PurpleCoffee,15.0,Loïc G.,1460.0
34200874,2015-12-10 11:35:54,0,463,Indexing using iloc,1,4,,PurpleCoffee,15.0,,
33546828,2015-11-05 14:15:59,1,42,Python translation of R's read.table 'text' argument,1,3,,fortune_p,22876.0,,
33526854,2015-11-04 16:19:53,1,59,"Python, how to reshape a ""linear"" data set format into a matrix-like data set format",0,4,,user4564894,18.0,,
33590184,2015-11-08 02:45:56,0,2442,Unable to convert JSON file to CSV using Python,3,0,,Tsing,58.0,Akavall,30059.0
34292971,2015-12-15 15:23:29,0,407,how to plot aggregated dataframes in seaborn in Python?,1,0,,lgd,487.0,Anton Protopopov,11088.0
33901064,2015-11-24 18:23:17,1,516,Select last observation per group,3,0,,Shuang,10.0,Ami Tavory,41895.0
34010933,2015-12-01 01:10:05,0,151,Subtracting after groupby,2,0,,Stefano Potter,932.0,Boa,1226.0
34056738,2015-12-03 02:19:38,3,54,Replacing values in columns based on conditions,3,4,,Stefano Potter,932.0,,
34057641,2015-12-03 04:00:25,1,185,Groupby with mask and transform,2,0,1.0,Stefano Potter,932.0,jezrael,186894.0
33597060,2015-11-08 17:51:29,1,40,Finding the median of a histogram,0,10,,Stefano Potter,932.0,,
33559875,2015-11-06 05:07:10,-1,34,Querying dataframe based on numerical similarities between rows,1,2,,Stefano Potter,932.0,,
33726043,2015-11-15 22:50:30,0,36,Plotting to seperate pdf files based on groupby,1,0,0.0,Stefano Potter,932.0,Kevin S,531.0
33669510,2015-11-12 10:37:37,2,29,ffill not retaining all columns,1,0,,Stefano Potter,932.0,Nader Hisham,3196.0
34532954,2015-12-30 16:07:06,1,240,Converting tuple into dataframe,2,0,,Stefano Potter,932.0,Stefan,14434.0
34523319,2015-12-30 05:15:27,0,34,Accessing data from cartesian list of files,2,4,,Stefano Potter,932.0,Anton Protopopov,11088.0
34522544,2015-12-30 03:31:49,0,115,Performing statistical test on every possible file combination in a folder,1,1,,Stefano Potter,932.0,Cameron Aavik,568.0
34738462,2016-01-12 08:11:43,4,158,Cartesian list of files from separate folders,3,0,0.0,Stefano Potter,932.0,,
34801737,2016-01-14 23:27:25,1,69,Looping through separate folders and creating graphs,0,1,,Stefano Potter,932.0,,
34866643,2016-01-19 00:37:41,1,64,Combining two for loops to improve efficiency,2,0,,Stefano Potter,932.0,AChampion,16243.0
34842553,2016-01-17 19:19:46,0,48,Conditional function on multiple rows,1,0,,Stefano Potter,932.0,BrenBarn,136870.0
34935172,2016-01-21 22:02:05,0,41,Pivoting based on unique values,1,0,,Stefano Potter,932.0,Stefan,14434.0
35043726,2016-01-27 17:09:54,1,36,Function which changes strings of filenames based on a list,3,0,,Stefano Potter,932.0,Mike Müller,38982.0
33576911,2015-11-06 22:46:28,0,60,Reading strikethroughs in Excel with Pandas,1,0,,Andy Do,25.0,saladi,899.0
34387349,2015-12-21 00:06:56,0,333,Set matplotlib grid ticks based on specific dates,1,0,,ShanZhengYang,2581.0,ali_m,35938.0
34345609,2015-12-17 22:38:27,0,184,"Pandas pandas.to_datetime(), incorrect parsing",1,6,,ShanZhengYang,2581.0,EdChum,124367.0
34345944,2015-12-17 23:03:58,0,50,"Python Pandas, groupby() and sum() values without column values",2,1,,ShanZhengYang,2581.0,Andy Hayden,131029.0
34342410,2015-12-17 19:10:04,-3,60,Sorting column entries in Pandas by name and week,1,1,,ShanZhengYang,2581.0,itzy,3901.0
34350743,2015-12-18 07:48:32,1,122,How to properly concatenate Pandas Series if data split between time period?,2,0,,ShanZhengYang,2581.0,jezrael,186894.0
34144697,2015-12-07 22:41:09,1,573,Pandas dataframe remove rows based on index and column value,1,0,,Allen Lin,668.0,Stefan,14434.0
34950066,2016-01-22 15:21:01,3,552,Getting a Pandas dataframe from an Apache log file,1,0,2.0,user4601931,1159.0,J.J. Hakala,4116.0
34278490,2015-12-14 23:27:53,0,118,Efficiently filter windowed observations in a pandas dataframe if they contain a certain value,2,0,,Alex,744.0,Alex,744.0
33618398,2015-11-09 21:14:47,1,420,Reconverting a list from pandas.read_html into dataframe,0,3,,kurious,457.0,,
34296292,2015-12-15 18:01:03,8,1357,Pandas dropna - store dropped rows,2,0,,wesanyer,351.0,anmol,361.0
34819979,2016-01-15 21:17:37,0,34,Why does Pandas give me only one SettingWithCopyWarning?,1,3,,wesanyer,351.0,,
34729490,2016-01-11 19:28:17,1,40,How to replace an entire Pandas DataFrame column index-wise?,2,0,,wesanyer,351.0,vk1011,4237.0
34329339,2015-12-17 07:54:56,4,6644,Convert dataframe to dictionary,1,2,,Sunil Kumar,41.0,mirosval,3762.0
34491568,2015-12-28 10:15:22,1,92,Read a csv file with column name as one column cell values,4,2,,Sunil Kumar,41.0,Mike Müller,38982.0
34474285,2015-12-26 19:00:00,-2,77,Check for NaN values in some particular column in a datframe,1,7,,Sunil Kumar,41.0,,
33891295,2015-11-24 10:34:41,1,32,finding places in a pandas series where the value changes from one specific value to another,1,0,,Amos Bordowitz,152.0,EdChum,124367.0
33804729,2015-11-19 13:02:24,0,55,Create columns based on sequent row values in Pandas,1,8,,Aleksandr  Bogachev,6.0,Nader Hisham,3196.0
33596599,2015-11-08 17:06:53,0,806,pandas map function returning 'NaN',1,1,,Curious,8.0,,
34274692,2015-12-14 19:05:15,0,42,Pandas - Merge and Groupby different dataframes and create new columns,1,4,,everestbaker,38.0,,
34272630,2015-12-14 17:02:22,3,53,Pandas - List out data columns in new columns using Groupby,1,0,,everestbaker,38.0,Stefan,14434.0
35027377,2016-01-27 01:42:22,1,566,Pandas DataFrame Arithmetic ignoring column index,2,0,,Bill,15.0,,
35021477,2016-01-26 18:47:09,0,60,Python: function default input that stands for everything,2,0,,Meng,164.0,Zachary Cross,1354.0
33691590,2015-11-13 11:21:24,2,758,Translate pandas column with TextBlob,1,10,2.0,Andre de Vries,20.0,,
34398948,2015-12-21 15:17:49,0,1810,How to save Pandas DataFrame into S3,1,1,,nathanlim45,60.0,,
34935055,2016-01-21 21:53:57,0,767,How to save pandas data frame in spark into amazon s3?,2,0,1.0,nathanlim45,60.0,,
34160019,2015-12-08 15:42:19,0,263,Python Matrix Factorization,1,0,,Ajinkya Bobade,16.0,,
34094885,2015-12-04 18:18:47,0,124,Parse Years in Python 3.4 Pandas and Bokeh from counter dictionary,1,0,,chrisk,62.0,A Laurent,66.0
34128777,2015-12-07 07:54:47,1,59,Add a ranking ordered column to a Pandas Dataframe,3,0,,BKS,506.0,jezrael,186894.0
34240178,2015-12-12 13:09:19,0,120,Additional bars while displaying pie chart inside iframe in HTML,1,3,,pravn0993,3.0,pravn0993,3.0
34123075,2015-12-06 21:35:09,2,139,Pandas scatterplot not working as intended,0,6,,ytk,1333.0,,
33973217,2015-11-28 15:46:58,0,150,python notebook v2.7 plot multiple lines - one graph,0,7,,Olivier Thierie,26.0,,
35057791,2016-01-28 09:40:46,1,92,Read rows in text file based on different column headers using Python,1,1,,yashraj,16.0,,
35092720,2016-01-29 19:42:30,1,320,Verbosity pandas apply,1,2,3.0,Jan van der Vegt,816.0,Clockw3rk,46.0
35095128,2016-01-29 22:23:59,0,999,pandas groupby group and subgroup level analysis,3,0,,Siraj S.,737.0,,
33670566,2015-11-12 11:37:26,0,86,"Pandas Group By Split, get user input, add column to subset, merge back to df",1,2,,lost,92.0,,
33721822,2015-11-15 16:10:17,1,585,"Getting Pandas datetime column to display as Dates, not Numbers, on Matplotlib X-axis",1,0,,SpicyClubSauce,941.0,,
33725704,2015-11-15 22:07:53,1,56,Python Matplotlib Barplot Questions (xaxis date formatting and colormapping),0,0,1.0,SpicyClubSauce,941.0,,
33743394,2015-11-16 19:48:04,7,2811,Matplotlib DateFormatter for axis label not working,1,5,1.0,SpicyClubSauce,941.0,Paul H,22389.0
34602356,2016-01-05 00:28:27,3,1974,Creating a new column that combines content of two other columns in a list,2,0,1.0,SpicyClubSauce,941.0,Stefan,14434.0
34734645,2016-01-12 02:31:16,2,86,Pandas - replace categorical text with numpy arrays for machine learning,2,0,,ralston,401.0,Seth_P,101.0
34956380,2016-01-22 21:38:14,3,99,How to get categorical data back after transformations?,1,1,2.0,ralston,401.0,unutbu,464745.0
33955892,2015-11-27 10:57:56,2,134,Fill datetimeindex gap by NaN,1,0,,tg359x,13.0,jezrael,186894.0
35029806,2016-01-27 05:53:39,0,65,convert lists of uniform dicts into pandas Dataframe with nested dicts as multi-index,1,0,,Ryan de Kleer,189.0,,
34163431,2015-12-08 18:35:35,1,648,Python PANDAS: Drop All Rows After First Occurrence of Column Value,2,2,1.0,Pylander,318.0,Woody Pride,4297.0
34906380,2016-01-20 17:17:06,1,78,Adding new headers and splitting column,1,3,,Jamie Cohlmeyer,8.0,Stefan,14434.0
34901708,2016-01-20 13:43:02,3,1409,TypeError: cannot append a non-category item to a CategoricalIndex,1,4,,arvyzu,23.0,,
34347265,2015-12-18 01:39:09,0,1542,"pandas dataframes merge with same column names, give priority to one",1,0,,John Smith,719.0,Alexander,39006.0
34627380,2016-01-06 06:59:43,4,84,Pandas:drop_duplicates() based on condition in python,2,0,1.0,littlewilliam,30.0,ranlot,400.0
33874955,2015-11-23 15:42:33,1,83,Interpolation with Pandas Dataframe,1,0,,schuemax,24.0,,
34289128,2015-12-15 12:18:55,0,360,None values in pyqtgraph,1,0,,vaughn,1.0,luddek,414.0
34193688,2015-12-10 04:27:52,0,92,matplotlib | Grouped Data Frame Plotting Issue,1,7,,m3m5rr,25.0,,
34303278,2015-12-16 03:04:40,1,72,how to write a python script that merges columns in two csv files based on a specific key,2,1,,nivo1000,16.0,,
33728831,2015-11-16 05:04:33,1,1485,Remove bracket of a array python,3,0,,markov zain,888.0,Mangu Singh Rajpurohit,4203.0
33960407,2015-11-27 15:21:36,1,30,"How to do group by according to sorted value in Pandas, Python?",1,1,,n00b,345.0,TheBlackCat,5170.0
34023918,2015-12-01 15:26:16,9,24924,Make new column in Panda dataframe by adding values from other columns,5,1,2.0,n00b,345.0,DeepSpace,23882.0
34026315,2015-12-01 17:25:10,1,94,Swap multiple values a in single row,1,0,,n00b,345.0,Stefan,14434.0
34170413,2015-12-09 03:51:21,5,4700,Possible ways to do one hot encoding in scikit-learn?,3,3,2.0,Nguyen Ngoc Tuan,53.0,hume,659.0
34292387,2015-12-15 14:57:06,0,79,Data changes while interpolating data frame using Pandas and numpy,1,0,,Muhammad,93.0,,
34418668,2015-12-22 15:00:58,0,98,Numpy and Pandas interpolation also changes the original data,1,13,,Muhammad,93.0,N. Wouda,1573.0
33742592,2015-11-16 18:58:59,2,78,Multiindex to different columns in Pandas Dataframe,1,0,,Tobif,18.0,Alexander,39006.0
34065022,2015-12-03 11:35:10,0,127,Pandas Read SQL - Long data type not converting properly,0,2,1.0,Sanjay Yadav,49.0,,
34086776,2015-12-04 10:58:47,1,107,Cumsum with pandas on financial data,1,3,,Skullnick,8.0,EdChum,124367.0
33990495,2015-11-30 02:12:13,2,1379,Delete a column in a pandas' DataFrame if its sum is less than x,2,0,,Joey Allen,112.0,Alexander,39006.0
34904465,2016-01-20 15:47:52,3,62,Python Pandas filer columns by multiple string,2,0,,Wai Tong,114.0,EdChum,124367.0
35002740,2016-01-25 21:28:33,-1,73,Dictionary of dataframes not saving all,2,1,,Edana Merchan,15.0,vk1011,4237.0
33683655,2015-11-12 23:56:03,1,87,converting categorical variables to be used in sklean,1,3,,Vicky,138.0,WoodChopper,1696.0
33769597,2015-11-18 00:17:19,1,387,index dataframe replacement from other dataframe pandas,0,1,,johnobc,58.0,,
34882116,2016-01-19 16:35:33,2,386,Python - Splitting multiple columns by delimiter,1,0,,Gaius Augustus,386.0,jezrael,186894.0
34953383,2016-01-22 18:16:24,1,264,"Python Pandas - Compare 2 dataframes, multiple parameters",1,2,,Gaius Augustus,386.0,jezrael,186894.0
35025917,2016-01-26 23:17:18,1,922,Python pandas - writing groupby output to file,1,0,,Gaius Augustus,386.0,Mike Müller,38982.0
35023959,2016-01-26 21:06:35,0,92,Create dataframe with summary data,2,3,,Gaius Augustus,386.0,lizzie,443.0
35072351,2016-01-28 21:26:06,1,135,python - New column based on comparison with another dataframe,1,9,1.0,Gaius Augustus,386.0,,
35051673,2016-01-28 02:10:07,2,860,statsmodels: printing summary of more than one regression models together,3,1,1.0,Olivier Ma,392.0,Primer,4926.0
35098297,2016-01-30 05:20:02,3,95,pandas: how to read file with divided rows,1,2,,Olivier Ma,392.0,jezrael,186894.0
35104926,2016-01-30 17:41:51,2,969,Split a column into 3 columns in pandas,2,0,,Amit Singh Parihar,159.0,jezrael,186894.0
34417964,2015-12-22 14:21:28,7,4064,Pandas compare two dataframes and remove what matches in one column,3,0,,GNMO11,358.0,Ami Tavory,41895.0
33527268,2015-11-04 16:41:15,1,600,Pandas filter rows by substring within text column,1,0,1.0,GNMO11,358.0,EdChum,124367.0
34401244,2015-12-21 17:28:49,2,3307,How to use Pandas Series to plot two Time Series of different lengths/starting dates?,1,7,,JianguoHisiang,104.0,,
34397982,2015-12-21 14:28:12,3,5521,"Pandas DataFrame: access multiple items with not equal to, =!",1,0,3.0,JianguoHisiang,104.0,DeepSpace,23882.0
34396128,2015-12-21 12:50:11,2,71,Resample pandas dataframe by both name and origin,1,0,,JianguoHisiang,104.0,jezrael,186894.0
35093496,2016-01-29 20:30:45,2,1665,"problems in ""pandas datetime convert to num""",1,2,3.0,Huanian Zhang,322.0,Goyo,5275.0
35090630,2016-01-29 17:36:37,1,43,how to match datetime[ns] and datetime[D],1,0,,Huanian Zhang,322.0,Alexander,39006.0
33537402,2015-11-05 05:37:46,-1,546,Collapsing dataframe column into a single string,1,2,,Gaurav,855.0,Anton Protopopov,11088.0
34791037,2016-01-14 13:35:52,-1,101,Move rows to new column if duplicate,1,4,,imasnake,55.0,jezrael,186894.0
34368887,2015-12-19 08:42:43,4,664,pandas DataFrame.replace function broken for datetime,1,3,,shanmuga,2101.0,,
33501764,2015-11-03 14:36:48,1,335,How to convert a simple list into a data frame in python,1,0,,Techno04335,356.0,Nader Hisham,3196.0
33638238,2015-11-10 19:43:09,1,68,Looping through pandas rows,1,0,,Leb,6623.0,Dalar,76.0
33876773,2015-11-23 17:16:11,1,569,Pandas fillna values with numpy array,1,0,,Leb,6623.0,Alex Riley,56206.0
34000644,2015-11-30 14:14:39,5,828,Pandas import is very slow (Anaconda Python 2.7),2,3,4.0,TKW,46.0,,
33649553,2015-11-11 11:26:32,0,75,getting a sub-dataframe from values,0,4,,carlo,35.0,,
33596216,2015-11-08 16:31:51,0,216,how to split one column into many columns and count the frequency,2,6,1.0,3c.,165.0,shanmuga,2101.0
