age,workclass,education,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
74,Self-emp-not-inc,HS-grad,9,Sales,White,Male,0,2149,20,United-States,<=50K
56,Self-emp-not-inc,5th-6th,3,Exec-managerial,White,Male,0,1887,67,United-States,>50K
39,Federal-gov,Bachelors,13,Adm-clerical,White,Male,0,1741,40,United-States,<=50K
21,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Exec-managerial,White,Female,0,2258,45,United-States,>50K
43,Self-emp-not-inc,HS-grad,9,Other-service,White,Male,0,0,45,United-States,<=50K
23,Private,Bachelors,13,Protective-serv,White,Female,2907,0,40,United-States,<=50K
26,Private,HS-grad,9,Exec-managerial,White,Female,0,0,50,United-States,<=50K
47,Private,HS-grad,9,Transport-moving,White,Male,0,0,60,United-States,<=50K
27,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,55,United-States,<=50K
45,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,45,United-States,>50K
30,Private,HS-grad,9,Protective-serv,White,Male,0,0,70,United-States,<=50K
35,Private,Some-college,10,Adm-clerical,White,Female,7688,0,20,United-States,>50K
33,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
21,Private,HS-grad,9,Farming-fishing,White,Male,0,0,20,United-States,<=50K
42,Private,HS-grad,9,Sales,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,HS-grad,9,Adm-clerical,White,Male,0,0,36,United-States,<=50K
46,Private,HS-grad,9,Craft-repair,White,Female,0,0,48,United-States,<=50K
36,Private,5th-6th,3,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
54,Private,HS-grad,9,Prof-specialty,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
26,Local-gov,HS-grad,9,Adm-clerical,White,Female,0,0,25,United-States,<=50K
36,Self-emp-inc,HS-grad,9,Transport-moving,White,Male,0,0,57,United-States,<=50K
56,Self-emp-not-inc,Bachelors,13,Prof-specialty,White,Male,0,0,20,United-States,<=50K
37,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,>50K
23,Private,Bachelors,13,Other-service,White,Female,0,0,25,United-States,<=50K
23,State-gov,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
41,State-gov,Bachelors,13,Adm-clerical,White,Male,0,0,40,United-States,<=50K
55,Private,Bachelors,13,Exec-managerial,White,Male,0,0,50,United-States,>50K
39,Private,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,>50K
67,Local-gov,Assoc-acdm,12,Exec-managerial,White,Male,0,0,35,United-States,<=50K
60,Private,HS-grad,9,Sales,White,Female,0,0,50,United-States,<=50K
54,Private,HS-grad,9,Sales,White,Female,0,0,40,United-States,<=50K
38,Private,Masters,14,Prof-specialty,White,Male,0,0,40,England,>50K
47,Private,Some-college,10,Machine-op-inspct,Asian-Pac-Islander,Male,3103,0,40,Philippines,>50K
49,State-gov,Bachelors,13,Prof-specialty,White,Male,0,0,42,United-States,>50K
19,Private,HS-grad,9,Sales,White,Female,0,0,24,United-States,<=50K
20,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,<=50K
66,Private,HS-grad,9,Sales,White,Female,0,0,35,United-States,<=50K
51,Self-emp-not-inc,Masters,14,Exec-managerial,White,Male,0,0,42,United-States,>50K
19,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,<=50K
36,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Transport-moving,White,Male,0,0,60,United-States,>50K
41,Private,Bachelors,13,Sales,White,Male,0,1980,56,United-States,<=50K
90,Private,HS-grad,9,Craft-repair,White,Male,9386,0,50,Ecuador,>50K
36,Private,HS-grad,9,Exec-managerial,White,Female,0,0,40,United-States,<=50K
30,Private,Prof-school,15,Sales,White,Male,0,0,55,United-States,<=50K
35,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,Mexico,<=50K
46,Private,Masters,14,Exec-managerial,White,Male,0,0,45,United-States,>50K
38,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,13,Other-service,White,Female,0,0,40,Puerto-Rico,<=50K
49,Private,7th-8th,4,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,9,Other-service,Black,Male,0,0,30,United-States,<=50K
77,Private,Some-college,10,Priv-house-serv,White,Female,0,0,20,United-States,<=50K
46,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,56,United-States,>50K
41,Private,Some-college,10,Craft-repair,Black,Male,0,0,40,United-States,<=50K
28,Private,1st-4th,2,Farming-fishing,White,Male,0,0,77,Mexico,<=50K
21,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
24,Private,12th,8,Farming-fishing,Black,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Transport-moving,Black,Male,0,0,45,United-States,<=50K
23,State-gov,Some-college,10,Adm-clerical,White,Male,0,0,25,United-States,<=50K
38,Federal-gov,HS-grad,9,Transport-moving,White,Male,0,2051,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,10,Exec-managerial,White,Male,0,0,50,United-States,>50K
47,Federal-gov,Bachelors,13,Adm-clerical,Black,Male,0,0,40,United-States,>50K
39,Local-gov,Masters,14,Prof-specialty,White,Female,0,0,40,United-States,<=50K
40,Local-gov,Bachelors,13,Prof-specialty,White,Male,0,0,48,United-States,<=50K
32,Private,HS-grad,9,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Exec-managerial,White,Male,0,0,40,United-States,<=50K
44,State-gov,HS-grad,9,Protective-serv,White,Male,0,0,40,United-States,<=50K
70,Private,Bachelors,13,Prof-specialty,White,Female,0,0,20,Puerto-Rico,<=50K
51,Private,Masters,14,Protective-serv,White,Male,0,1977,40,United-States,>50K
66,Private,9th,5,Other-service,Black,Female,0,0,30,United-States,<=50K
57,Self-emp-inc,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,<=50K
36,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,Bachelors,13,Sales,White,Male,0,0,60,United-States,>50K
51,Private,Masters,14,Prof-specialty,White,Female,0,0,40,United-States,>50K
43,Private,Bachelors,13,Exec-managerial,White,Male,0,0,50,United-States,>50K
27,Private,HS-grad,9,Craft-repair,White,Male,0,0,60,United-States,<=50K
32,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Adm-clerical,White,Female,0,0,35,United-States,<=50K
33,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,<=50K
32,Local-gov,Some-college,10,Craft-repair,White,Male,0,0,60,United-States,>50K
35,Private,Prof-school,15,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,India,>50K
26,Private,HS-grad,9,Craft-repair,White,Male,5013,0,60,United-States,<=50K
39,Private,HS-grad,9,Sales,White,Female,0,0,60,United-States,<=50K
24,Private,Bachelors,13,Other-service,Black,Female,0,0,75,United-States,<=50K
45,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,>50K
20,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,<=50K
49,State-gov,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,<=50K
35,State-gov,Masters,14,Prof-specialty,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Adm-clerical,White,Female,0,1617,25,United-States,<=50K
33,Private,Bachelors,13,Exec-managerial,White,Male,0,0,45,United-States,<=50K
35,Private,HS-grad,9,Transport-moving,White,Male,0,0,50,United-States,<=50K
31,Private,Masters,14,Prof-specialty,White,Male,0,0,50,United-States,<=50K
20,Private,11th,7,Craft-repair,Black,Male,0,0,25,United-States,<=50K
44,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
50,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,Mexico,<=50K
28,State-gov,HS-grad,9,Protective-serv,White,Male,0,0,40,United-States,<=50K
60,Federal-gov,Bachelors,13,Adm-clerical,Black,Male,0,0,40,United-States,>50K
38,Federal-gov,Assoc-voc,11,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,10,Craft-repair,Black,Male,0,0,40,United-States,<=50K
57,Federal-gov,Bachelors,13,Adm-clerical,White,Male,0,2258,40,United-States,<=50K
50,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
39,Local-gov,11th,7,Adm-clerical,White,Female,0,0,40,United-States,<=50K
69,Local-gov,HS-grad,9,Craft-repair,White,Male,1424,0,6,United-States,<=50K
51,State-gov,Assoc-voc,11,Tech-support,White,Male,0,2444,39,United-States,>50K
42,Private,HS-grad,9,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
53,Private,Bachelors,13,Exec-managerial,White,Male,0,0,50,United-States,>50K
37,Private,Bachelors,13,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
37,Private,10th,6,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Craft-repair,White,Male,7298,0,50,United-States,>50K
20,Private,Some-college,10,Other-service,White,Female,0,0,24,United-States,<=50K
38,State-gov,Some-college,10,Adm-clerical,Black,Female,0,0,38,United-States,<=50K
52,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,48,Poland,>50K
48,Self-emp-inc,Assoc-voc,11,Exec-managerial,White,Male,0,0,50,United-States,>50K
30,Private,Assoc-voc,11,Machine-op-inspct,White,Male,0,0,40,United-States,>50K
37,Self-emp-not-inc,HS-grad,9,Exec-managerial,White,Male,0,1848,65,United-States,>50K
47,Private,HS-grad,9,Sales,White,Male,0,0,45,United-States,<=50K
33,Local-gov,Bachelors,13,Protective-serv,White,Female,0,0,60,Germany,<=50K
33,Private,HS-grad,9,Other-service,Asian-Pac-Islander,Female,0,0,35,Thailand,<=50K
20,Private,Some-college,10,Other-service,White,Male,0,0,15,United-States,<=50K
41,State-gov,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,<=50K
32,Private,Some-college,10,Transport-moving,White,Male,0,1485,45,United-States,>50K
36,Federal-gov,Bachelors,13,Exec-managerial,White,Female,0,0,40,United-States,<=50K
46,Private,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,>50K
18,Private,Some-college,10,Other-service,White,Female,0,0,16,United-States,<=50K
62,Private,Some-college,10,Transport-moving,White,Male,0,0,60,United-States,<=50K
33,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,10,Prof-specialty,White,Female,0,0,40,United-States,<=50K
32,Private,Assoc-voc,11,Adm-clerical,White,Female,0,0,40,United-States,<=50K
43,Private,7th-8th,4,Transport-moving,Black,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Other-service,Black,Female,0,0,25,United-States,<=50K
50,Private,Bachelors,13,Sales,White,Male,0,0,45,United-States,<=50K
36,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Craft-repair,Black,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
43,Local-gov,Assoc-acdm,12,Tech-support,White,Male,0,0,43,United-States,<=50K
38,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
34,Local-gov,Bachelors,13,Other-service,White,Male,0,0,14,United-States,<=50K
40,Private,Some-college,10,Adm-clerical,White,Female,0,0,45,United-States,<=50K
40,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
41,Local-gov,Prof-school,15,Prof-specialty,White,Male,0,0,50,United-States,>50K
57,Private,Some-college,10,Sales,White,Male,0,0,50,United-States,>50K
65,Local-gov,Masters,14,Prof-specialty,White,Male,0,1648,4,Greece,<=50K
52,Federal-gov,Some-college,10,Other-service,White,Male,0,0,50,United-States,<=50K
59,Private,Prof-school,15,Prof-specialty,Asian-Pac-Islander,Male,99999,0,40,India,>50K
18,Private,HS-grad,9,Handlers-cleaners,White,Male,2176,0,25,United-States,<=50K
48,Private,Assoc-acdm,12,Prof-specialty,White,Male,0,0,45,United-States,<=50K
45,Private,5th-6th,3,Transport-moving,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Protective-serv,White,Male,0,0,40,United-States,<=50K
27,State-gov,Assoc-acdm,12,Protective-serv,White,Male,0,0,40,United-States,<=50K
40,Private,Masters,14,Exec-managerial,White,Male,15024,0,50,United-States,>50K
44,State-gov,Bachelors,13,Adm-clerical,White,Male,5013,0,40,United-States,<=50K
24,Private,HS-grad,9,Farming-fishing,Black,Male,0,0,50,United-States,<=50K
71,Private,Prof-school,15,Prof-specialty,White,Male,0,0,16,United-States,<=50K
17,Private,12th,8,Sales,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,Some-college,10,Craft-repair,White,Male,3137,0,40,United-States,<=50K
33,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
41,Private,HS-grad,9,Other-service,White,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,HS-grad,9,Farming-fishing,White,Male,0,0,15,United-States,<=50K
34,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
27,Local-gov,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,<=50K
24,Private,Bachelors,13,Prof-specialty,White,Male,0,0,20,United-States,<=50K
23,Private,Bachelors,13,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K
33,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,United-States,<=50K
58,Self-emp-inc,Assoc-voc,11,Sales,White,Male,2202,0,56,United-States,<=50K
25,Private,9th,5,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
44,Private,Masters,14,Prof-specialty,White,Female,0,0,55,United-States,<=50K
53,Federal-gov,HS-grad,9,Prof-specialty,White,Male,0,0,40,United-States,>50K
38,Local-gov,HS-grad,9,Adm-clerical,White,Female,0,0,35,United-States,>50K
36,Private,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,>50K
25,State-gov,HS-grad,9,Exec-managerial,White,Male,0,0,40,United-States,<=50K
54,Federal-gov,Bachelors,13,Exec-managerial,White,Female,0,0,40,United-States,<=50K
31,Private,12th,8,Transport-moving,Black,Male,0,0,40,United-States,<=50K
18,State-gov,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
26,Private,Some-college,10,Sales,Black,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Prof-specialty,White,Male,2202,0,50,United-States,<=50K
22,Private,Assoc-acdm,12,Exec-managerial,White,Male,0,0,55,United-States,<=50K
50,State-gov,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,9,Adm-clerical,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,Bachelors,13,Craft-repair,White,Male,0,0,40,United-States,<=50K
45,Federal-gov,Some-college,10,Tech-support,White,Female,0,0,45,United-States,>50K
25,Private,10th,6,Other-service,White,Female,0,0,35,United-States,<=50K
20,Private,Some-college,10,Sales,Black,Female,0,0,40,United-States,<=50K
46,Federal-gov,HS-grad,9,Adm-clerical,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
26,Private,Assoc-acdm,12,Tech-support,White,Male,0,0,40,United-States,<=50K
45,Private,1st-4th,2,Other-service,White,Female,0,0,25,El-Salvador,<=50K
57,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,>50K
28,Private,Assoc-voc,11,Sales,White,Male,0,0,40,United-States,<=50K
36,Private,Some-college,10,Sales,White,Male,7688,0,45,United-States,>50K
32,Private,HS-grad,9,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Sales,White,Male,0,0,50,United-States,>50K
36,Private,Bachelors,13,Prof-specialty,White,Male,0,0,45,United-States,<=50K
19,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K
27,Private,Bachelors,13,Tech-support,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
48,Private,Masters,14,Transport-moving,White,Male,0,0,55,United-States,>50K
49,Self-emp-not-inc,Bachelors,13,Craft-repair,White,Male,0,0,50,United-States,<=50K
55,Private,Masters,14,Tech-support,White,Male,0,1977,20,United-States,>50K
61,Private,HS-grad,9,Farming-fishing,White,Female,0,0,82,United-States,<=50K
42,Local-gov,Some-college,10,Exec-managerial,White,Male,15024,0,40,United-States,>50K
42,Federal-gov,Assoc-acdm,12,Adm-clerical,White,Female,0,0,40,United-States,<=50K
30,Local-gov,Assoc-voc,11,Protective-serv,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
37,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,>50K
35,Private,Some-college,10,Craft-repair,White,Male,0,0,45,United-States,<=50K
30,Private,Assoc-voc,11,Adm-clerical,White,Female,0,0,40,United-States,<=50K
30,Private,Prof-school,15,Prof-specialty,Asian-Pac-Islander,Male,0,0,20,India,>50K
55,Private,Some-college,10,Exec-managerial,White,Male,0,0,70,United-States,>50K
36,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Other-service,White,Male,0,0,48,United-States,<=50K
56,Local-gov,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,>50K
26,Private,Assoc-voc,11,Craft-repair,White,Male,0,2002,40,United-States,<=50K
37,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Sales,White,Male,0,0,60,United-States,<=50K
38,Private,HS-grad,9,Transport-moving,White,Male,0,0,50,United-States,<=50K
48,Private,Some-college,10,Adm-clerical,White,Female,0,0,43,United-States,<=50K
35,Private,Assoc-acdm,12,Craft-repair,White,Male,0,0,40,United-States,<=50K
39,Local-gov,Bachelors,13,Craft-repair,White,Male,0,0,40,United-States,<=50K
64,Private,HS-grad,9,Other-service,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
45,Local-gov,Bachelors,13,Sales,White,Male,0,0,40,United-States,>50K
27,Private,5th-6th,3,Transport-moving,White,Male,0,0,40,Mexico,<=50K
43,State-gov,HS-grad,9,Adm-clerical,White,Female,0,0,50,United-States,>50K
23,Private,Some-college,10,Other-service,White,Female,0,0,37,United-States,<=50K
25,Private,10th,6,Handlers-cleaners,Black,Male,0,1602,40,United-States,<=50K
39,Private,Masters,14,Prof-specialty,White,Male,0,0,50,United-States,>50K
63,Private,HS-grad,9,Sales,White,Female,0,0,35,United-States,<=50K
37,Private,Prof-school,15,Prof-specialty,White,Male,0,0,40,United-States,>50K
26,Federal-gov,HS-grad,9,Adm-clerical,Other,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Prof-specialty,White,Male,0,0,40,Canada,<=50K
28,Private,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Other-service,White,Female,0,0,20,United-States,<=50K
34,Private,HS-grad,9,Adm-clerical,White,Female,0,0,20,United-States,<=50K
34,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,<=50K
41,Private,HS-grad,9,Exec-managerial,White,Male,0,0,40,United-States,>50K
