Customer,TransDate,Quantity,PurchAmount,Cost
107332,18.12.2006,1,229.95,115.00
107332,18.12.2006,1,59.95,30.00
107332,16.12.2008,1,69.95,20.00
107332,16.12.2008,1,169.95,70.00
107332,09.01.2011,1,39.95,16.50
107332,09.01.2011,1,99.95,44.98
107332,31.05.2012,1,99.95,36.50
197482,12.03.2011,1,39.95,25.90
197482,12.03.2011,1,49.95,16.00
197482,12.03.2011,1,59.95,21.47
197482,12.03.2011,1,59.95,14.98
197482,12.03.2011,1,119.95,40.00
152031,20.12.2005,1,89.95,39.00
152031,20.12.2005,1,54.95,24.00
152031,20.12.2005,1,9.95,3.60
192954,14.11.2010,1,49.95,16.23
151313,12.09.2005,1,49.95,23.00
160079,15.12.2006,1,24.95,10.75
195575,06.11.2011,1,49.95,14.00
195575,06.11.2011,1,179.95,89.00
195575,03.04.2012,1,49.95,15.01
195575,08.07.2012,1,39.95,15.70
117270,25.02.2007,1,99.95,38.00
117270,25.02.2007,1,99.95,38.00
117270,07.01.2012,1,39.95,10.50
117270,07.01.2012,1,129.95,64.50
117270,07.01.2012,1,129.95,33.40
190536,14.12.2009,1,49.95,21.50
148204,17.10.2005,1,39.95,17.80
148204,17.10.2005,4,199.80,92.00
193745,12.03.2010,1,59.95,24.00
172414,14.07.2008,1,69.95,36.00
172414,14.07.2008,1,35.00,17.50
165974,11.11.2007,1,129.95,62.50
165974,11.11.2007,1,24.95,10.00
165974,17.12.2009,1,129.95,53.50
160863,19.01.2007,1,59.95,25.80
180477,13.05.2009,1,34.95,9.50
194438,18.12.2010,1,99.95,43.00
151818,16.12.2005,1,99.95,36.25
151818,16.12.2005,1,99.95,36.25
151818,16.12.2005,1,99.95,41.68
151818,16.12.2005,1,14.95,6.90
151818,16.12.2005,1,14.95,6.90
151818,16.12.2005,1,14.95,6.90
151818,16.12.2005,1,69.95,31.50
151818,16.12.2005,1,6.95,3.25
151818,16.12.2005,1,6.95,3.25
151818,16.12.2005,1,39.95,18.00
151818,16.12.2005,1,99.95,59.80
151818,16.12.2005,1,34.95,15.00
151818,16.12.2005,1,24.95,9.05
151818,16.12.2005,1,24.95,9.05
151818,16.12.2005,1,12.95,2.70
151818,16.12.2005,1,12.95,2.70
151818,16.12.2005,1,79.95,40.00
151818,16.12.2005,1,139.95,85.49
151818,26.05.2006,1,69.95,31.50
151818,26.05.2006,1,0.00,3.25
151818,21.12.2006,1,179.95,85.78
150114,28.11.2005,1,59.95,19.11
150114,28.11.2005,1,19.95,5.10
150114,31.10.2010,1,59.95,18.00
150114,30.10.2011,1,699.95,253.00
150114,03.08.2012,1,129.95,67.70
191281,16.04.2010,1,39.95,9.80
191281,16.04.2010,1,39.95,9.80
191281,16.04.2010,1,39.95,9.80
167318,29.11.2007,1,79.95,33.48
167318,29.11.2007,1,49.95,14.00
149272,14.11.2005,1,39.95,17.60
149272,14.11.2005,1,39.95,14.77
149272,14.11.2005,1,29.95,10.54
149272,22.03.2010,4,359.80,133.60
174546,11.05.2008,1,109.95,38.48
174546,11.05.2008,2,129.90,48.20
174546,11.05.2008,14,979.30,381.08
174546,18.12.2009,2,59.90,35.90
174546,18.12.2009,1,49.95,14.00
174546,18.12.2009,1,69.95,35.00
174546,18.12.2009,1,99.95,21.90
174546,11.03.2010,1,109.95,38.48
174546,11.09.2010,1,99.95,45.00
174546,11.09.2010,1,99.95,45.00
174546,11.09.2010,1,99.95,45.00
174546,11.09.2010,1,39.95,19.00
174546,11.09.2010,1,39.95,19.00
174546,11.09.2010,1,39.95,19.20
174546,11.09.2010,1,279.95,149.00
174546,08.01.2011,1,159.95,80.00
174546,08.01.2011,3,74.85,36.00
174546,11.08.2011,1,109.95,38.48
174546,12.08.2011,1,39.95,15.98
174546,12.08.2011,1,49.95,24.50
174546,12.08.2011,1,49.95,25.00
174546,12.08.2011,1,49.95,25.00
174546,12.12.2011,1,99.95,63.00
174546,12.12.2011,2,159.90,80.00
174546,13.12.2011,1,229.95,62.86
174546,13.12.2011,1,59.95,24.00
106683,12.04.2007,1,39.95,14.75
182159,24.09.2009,1,49.95,14.66
196137,14.09.2011,1,59.95,27.00
147296,17.08.2005,1,79.95,39.00
147296,29.10.2007,1,149.95,70.50
147296,20.04.2008,1,49.95,35.00
147296,16.09.2009,1,124.95,60.00
147296,29.09.2009,1,39.95,33.00
147296,26.02.2010,1,149.95,53.55
147296,14.07.2012,1,129.95,67.70
127438,21.03.2008,1,59.95,18.05
160733,01.12.2007,1,59.95,19.00
160733,24.07.2007,1,249.95,132.98
154449,19.06.2006,1,49.95,22.00
140216,11.10.2009,1,54.95,24.15
134548,12.10.2008,1,69.95,34.95
134548,30.11.2006,1,57.95,30.42
134548,30.11.2006,1,49.95,25.00
134548,30.11.2006,1,39.95,17.66
134548,06.10.2008,1,129.95,63.70
134548,29.10.2008,1,69.95,41.00
134548,12.09.2009,1,24.95,10.00
134548,12.09.2009,1,24.95,10.00
134548,23.11.2011,1,199.95,108.15
195873,29.07.2011,1,39.95,17.00
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,16.62
166978,26.11.2007,1,49.95,18.00
166978,26.11.2007,1,49.95,18.00
157599,20.11.2006,1,249.95,189.00
157599,13.12.2007,1,39.95,7.62
157599,13.12.2007,1,399.95,235.00
157599,13.12.2007,1,24.95,10.00
157599,13.12.2007,1,199.95,108.00
157599,06.03.2010,1,299.95,103.93
157599,06.03.2010,1,69.95,26.40
157599,06.03.2010,1,79.95,34.65
157599,06.03.2010,2,79.90,23.96
157599,06.03.2010,2,89.90,31.24
157599,06.03.2010,2,99.90,34.52
157599,06.03.2010,1,39.95,13.39
196723,11.08.2011,1,49.95,17.50
155124,29.08.2006,1,59.95,30.53
155124,10.02.2008,1,24.95,11.50
155124,12.03.2009,1,59.95,24.00
164622,10.05.2007,1,49.95,24.00
164622,10.05.2007,1,59.95,25.80
164622,10.05.2007,1,69.95,30.00
164622,10.05.2007,1,69.95,36.00
166653,23.11.2007,2,13.90,2.46
166653,23.11.2007,2,37.90,9.36
166653,23.11.2007,2,69.90,25.06
166653,23.11.2007,1,54.95,22.97
158926,12.03.2006,1,49.95,25.00
150016,27.11.2005,1,24.95,10.00
190909,02.03.2010,1,69.95,33.50
190909,02.03.2010,1,42.95,17.46
190909,02.03.2010,1,79.95,15.40
153032,22.02.2006,1,219.95,120.00
153032,22.02.2006,1,39.95,20.00
148379,26.10.2005,3,89.85,37.50
148379,26.10.2005,1,24.95,11.88
151682,14.12.2005,1,149.95,67.90
168696,13.12.2007,1,389.95,180.00
176297,30.11.2008,1,139.95,50.68
145260,14.02.2005,1,24.95,18.20
145260,14.02.2005,1,24.95,18.20
145260,14.02.2005,1,8.95,6.70
145260,14.02.2005,1,8.95,6.70
113355,22.11.2006,1,49.95,20.66
113355,22.11.2006,3,29.85,11.04
113355,27.11.2006,1,79.95,33.52
113355,21.10.2007,1,49.95,16.62
113355,21.10.2007,1,49.95,16.62
113355,13.11.2007,1,49.95,18.00
113355,14.08.2008,1,29.95,12.35
113355,14.08.2008,1,79.95,19.50
199283,26.07.2012,1,149.95,34.67
145694,21.03.2005,1,29.95,24.75
145694,21.03.2005,1,24.95,23.94
145694,16.02.2006,1,119.95,77.25
145694,22.01.2011,1,179.95,77.00
164358,23.09.2007,1,119.95,56.38
164358,23.09.2007,1,39.95,14.40
164358,23.09.2007,1,42.95,18.00
164358,23.09.2007,1,39.95,19.00
174584,11.05.2008,1,49.95,18.71
196230,26.09.2011,1,49.95,16.00
196230,12.11.2011,1,49.95,16.00
196230,12.11.2011,1,39.95,13.50
196230,09.05.2012,1,19.95,9.50
178968,12.08.2011,1,59.95,22.50
198341,02.08.2012,1,49.95,20.25
144732,01.06.2005,2,25.90,11.00
144732,18.03.2006,1,19.95,8.88
144732,07.06.2006,1,29.95,13.60
144732,05.12.2010,1,59.95,20.93
144732,05.12.2010,1,59.95,20.93
144732,08.09.2011,2,79.90,16.40
144732,08.09.2011,1,49.95,14.01
144732,17.11.2011,1,49.95,22.66
144732,17.11.2011,1,49.95,24.93
151078,12.07.2005,1,69.95,18.75
151078,23.07.2007,1,69.95,35.10
151078,23.07.2007,1,69.95,35.10
151078,28.07.2010,1,54.95,24.15
151078,28.07.2010,1,29.95,13.80
151078,17.12.2011,1,349.95,155.00
170789,04.02.2008,1,29.95,12.00
170789,04.02.2008,1,29.95,12.00
170789,30.06.2009,1,89.95,40.50
170789,30.06.2009,1,89.95,40.50
170789,07.06.2009,1,89.95,40.50
170789,07.06.2009,1,89.95,40.50
170789,24.05.2012,1,39.95,9.65
170789,24.05.2012,1,39.95,9.65
170789,24.05.2012,1,39.95,9.65
170789,14.09.2012,3,239.85,119.97
102783,12.06.2005,1,99.95,34.05
149360,15.11.2005,1,24.95,12.50
168857,17.12.2007,1,119.95,64.66
168857,17.12.2007,1,4.95,3.19
168857,17.12.2007,1,3.95,1.73
138441,22.07.2009,1,139.95,59.75
138441,06.07.2007,1,89.95,42.80
138441,02.06.2008,1,79.95,71.25
138441,11.05.2008,1,69.95,22.95
138441,11.05.2008,1,69.95,22.95
138441,22.12.2009,1,29.95,14.25
145033,02.01.2005,1,59.95,27.00
145033,02.01.2005,1,59.95,22.50
145033,14.09.2006,1,69.95,25.65
145033,14.09.2006,1,34.95,15.00
145033,15.05.2008,1,29.95,11.25
145033,15.05.2008,1,29.95,11.25
145033,15.05.2008,1,24.95,11.25
145033,31.10.2008,1,129.95,57.20
165525,11.04.2007,1,129.95,65.00
165525,31.05.2008,2,59.90,22.94
165525,17.07.2009,1,79.95,31.83
165525,13.04.2011,1,89.95,41.89
154782,26.07.2006,1,29.95,12.35
197035,20.11.2011,1,39.95,19.20
145655,18.03.2005,1,49.95,22.60
153101,27.02.2006,1,24.95,9.00
192931,11.12.2010,2,99.90,39.00
192931,15.11.2010,1,89.95,24.94
192931,30.11.2010,1,69.95,16.00
169996,19.07.2011,1,24.95,7.25
118814,06.12.2007,1,249.95,144.80
145933,04.10.2005,1,24.95,9.00
145933,04.10.2005,1,29.95,13.00
192396,10.04.2010,1,59.95,24.91
192396,10.04.2010,1,59.95,24.91
141685,12.01.2009,1,29.95,7.29
182874,30.10.2009,1,129.95,48.50
107034,12.07.2007,1,69.95,26.80
155149,09.01.2006,1,149.95,83.00
155149,14.09.2007,1,69.95,34.20
155149,29.09.2007,1,99.95,45.00
155149,10.02.2009,1,99.95,46.00
155149,10.02.2009,1,79.95,26.83
155149,14.05.2010,1,99.95,45.00
155149,21.05.2011,1,199.95,100.00
168146,12.07.2007,1,119.95,65.00
146506,06.10.2005,1,39.95,18.50
146506,06.10.2005,1,14.95,6.90
146506,05.06.2006,1,29.95,12.00
158988,12.04.2006,1,69.95,32.00
158988,12.12.2006,1,69.95,30.00
158988,25.07.2011,1,189.95,89.95
168364,12.10.2007,1,119.95,65.00
195342,05.05.2011,1,79.95,25.00
195342,05.05.2011,1,11.95,3.00
195342,05.05.2011,1,11.95,3.00
195342,05.10.2011,2,23.90,6.00
145831,04.04.2005,1,69.95,35.00
145831,13.04.2005,1,159.95,68.00
181307,19.07.2009,1,99.95,44.00
181307,19.07.2009,1,179.95,81.38
181307,10.02.2006,1,199.95,100.00
181307,24.06.2008,1,69.95,34.00
181307,26.03.2010,1,79.95,35.00
181307,26.03.2010,1,249.95,165.00
181307,26.03.2010,2,0.00,16.00
154695,07.11.2006,1,59.95,28.00
194871,18.02.2011,1,99.95,40.00
194871,18.02.2011,1,59.95,30.00
194871,14.06.2011,1,139.95,68.60
194871,14.06.2011,1,0.00,7.05
194871,17.10.2011,1,129.95,54.00
171428,20.05.2008,1,45.00,18.00
172759,08.05.2008,1,59.95,24.00
172759,08.05.2008,1,29.95,11.25
137962,16.06.2009,1,59.95,27.50
109719,13.03.2006,1,24.95,10.00
109719,08.04.2006,2,49.90,20.00
109719,08.04.2006,1,24.95,10.00
148782,11.05.2005,1,39.95,17.80
148782,16.01.2007,2,239.90,107.00
148782,21.06.2007,1,109.95,52.50
148782,09.06.2008,1,49.95,17.00
148782,09.06.2008,1,49.95,17.00
147689,16.09.2005,1,29.95,13.19
196245,27.09.2011,1,59.95,24.00
149701,31.05.2010,1,99.95,27.00
149701,31.05.2010,1,119.95,50.00
149701,31.05.2010,1,79.95,19.50
149701,17.12.2009,1,29.95,9.50
149701,17.12.2009,1,69.95,21.65
149701,21.12.2009,1,29.95,9.50
149701,21.12.2009,1,29.95,9.50
149701,15.01.2010,1,59.95,27.00
149701,18.01.2010,1,24.95,11.25
149701,29.09.2010,1,139.95,44.85
149701,17.05.2011,1,129.95,33.62
149701,21.11.2011,1,129.95,27.78
155575,21.09.2006,1,19.95,7.60
155575,21.09.2006,1,19.95,7.60
155575,21.09.2006,1,19.95,7.60
155575,21.09.2006,1,12.95,4.50
155575,21.09.2006,1,24.95,12.50
155575,15.06.2008,1,69.95,27.50
155575,15.06.2008,1,129.95,51.35
155575,15.06.2008,1,24.95,5.85
155575,15.06.2008,1,42.95,23.74
155575,15.06.2008,1,69.95,25.00
167997,23.05.2011,1,29.95,10.00
151402,12.11.2005,1,199.95,93.92
151402,12.11.2005,1,19.95,8.31
197198,26.11.2011,1,39.95,18.66
197198,26.11.2011,2,39.90,8.62
197198,26.11.2011,2,69.90,20.06
197198,20.02.2012,1,119.95,55.00
197198,20.02.2012,1,29.95,19.00
183144,11.07.2009,2,119.90,47.00
159652,12.10.2006,1,99.95,39.50
159652,02.01.2007,2,99.90,45.20
159652,02.11.2007,1,24.95,12.50
159652,31.01.2012,1,99.95,45.00
107386,12.10.2007,1,279.95,126.12
198836,05.07.2012,1,29.95,13.30
198836,05.07.2012,1,49.95,18.00
198836,05.07.2012,1,19.95,9.50
146114,05.01.2005,1,49.95,22.60
146114,30.11.2006,1,79.95,29.76
146114,30.11.2006,1,69.95,20.75
146114,30.11.2006,1,69.95,18.75
146114,29.09.2009,1,29.95,10.30
146114,29.09.2009,1,12.95,3.15
146114,12.07.2010,1,39.95,25.28
146114,11.07.2011,1,29.95,4.82
146114,11.07.2011,1,49.95,21.75
146114,11.07.2011,1,49.95,12.56
156798,11.07.2006,1,34.95,15.00
156798,11.07.2006,1,199.95,94.50
156798,11.07.2006,1,49.95,22.60
156798,11.07.2006,1,24.95,9.05
156798,11.07.2006,1,12.95,2.70
156798,11.03.2007,1,49.95,17.48
156798,11.03.2007,1,49.95,17.48
156798,11.03.2007,1,49.95,21.00
156798,11.03.2007,1,39.95,18.00
156798,29.11.2008,1,99.95,42.50
156798,29.11.2008,1,24.95,5.85
156798,29.11.2008,1,49.95,20.78
156798,29.11.2008,1,29.95,13.00
156798,29.11.2008,1,29.95,7.55
147002,18.07.2005,1,349.95,177.00
149493,17.11.2005,1,29.95,13.19
149493,17.11.2005,1,24.95,10.00
149501,17.11.2005,1,119.95,48.00
149501,21.11.2008,1,89.95,44.95
149501,13.12.2010,1,49.95,14.15
153363,20.03.2006,1,79.95,24.50
153363,21.08.2008,1,99.95,35.71
165752,11.07.2007,1,199.95,94.95
165752,11.07.2007,1,59.95,27.00
165752,11.07.2007,1,49.95,35.00
165752,26.06.2008,1,99.95,45.00
191569,06.04.2010,1,249.95,105.80
171817,06.10.2008,1,59.95,19.19
171817,24.06.2008,1,59.95,24.00
171817,03.05.2010,1,59.95,15.98
171817,27.01.2011,1,59.95,15.98
136547,18.02.2009,1,79.95,31.12
136547,18.02.2009,1,39.95,13.50
137270,27.04.2009,1,99.95,41.00
193272,22.11.2010,1,69.95,27.69
193272,29.06.2011,1,29.95,12.35
191171,30.03.2010,2,159.90,70.00
160880,21.01.2007,1,79.95,40.00
160880,21.01.2007,1,59.95,29.00
160880,21.01.2007,1,109.95,52.50
160880,12.02.2008,1,129.95,61.11
160880,12.02.2008,1,179.95,81.38
160880,19.03.2011,1,99.95,41.80
160880,19.03.2011,1,59.95,22.51
160880,06.09.2011,1,49.95,22.05
170964,04.12.2008,1,194.95,111.19
170964,25.10.2008,1,89.95,45.00
170964,25.10.2008,1,89.95,45.00
170964,25.10.2008,1,89.95,45.00
170964,25.10.2008,1,99.95,45.00
170964,05.03.2012,1,59.95,29.00
102165,10.06.2005,1,69.95,33.95
102165,29.12.2004,1,499.95,327.38
102165,29.12.2004,6,179.70,78.00
102165,02.08.2005,1,349.95,255.00
102165,29.06.2006,1,499.95,249.50
102165,25.07.2006,1,449.95,225.00
102165,25.07.2006,1,179.95,90.00
102165,25.07.2006,1,179.95,90.00
102165,22.02.2007,1,89.95,37.80
102165,22.02.2007,1,99.95,60.00
102165,22.02.2007,1,119.95,63.25
102165,14.06.2008,1,99.95,34.15
102165,14.06.2008,1,39.95,15.00
102165,14.06.2008,1,39.95,15.00
102165,15.12.2008,1,99.95,60.00
102165,22.01.2009,1,189.95,56.40
102165,22.01.2009,1,189.95,61.50
102165,22.01.2009,1,189.95,56.40
102165,22.01.2009,1,279.95,95.00
102165,11.04.2009,1,299.95,160.00
102165,14.06.2011,1,64.95,24.60
123841,12.07.2007,1,39.95,16.00
145207,02.10.2005,1,599.95,287.00
145207,15.12.2009,1,69.95,25.50
145207,15.12.2009,1,69.95,25.50
145207,15.12.2009,1,69.95,25.50
145207,15.12.2009,1,69.95,25.50
145207,15.12.2009,1,59.95,27.18
145207,15.12.2009,1,19.95,9.80
145207,15.12.2009,1,379.95,181.50
145207,30.03.2010,1,239.95,130.00
101175,21.04.2005,1,49.95,19.24
101175,21.04.2005,1,49.95,19.24
156497,31.10.2006,1,44.95,18.00
156497,31.10.2006,1,79.95,29.00
156497,06.12.2008,1,49.95,18.80
149532,18.11.2005,1,319.95,148.00
102418,28.11.2005,1,69.95,25.00
102418,19.07.2005,1,59.95,27.00
102418,26.09.2006,1,69.95,30.00
102418,19.11.2006,1,229.95,127.00
102418,19.11.2006,1,39.95,18.50
102418,19.11.2006,1,34.95,16.00
102418,19.11.2006,1,36.95,16.63
102418,19.11.2006,3,89.85,42.00
102418,19.11.2006,1,29.95,13.46
102418,19.11.2006,1,29.95,13.46
102418,27.09.2007,1,59.95,24.00
102418,27.09.2007,1,79.95,54.00
102418,27.09.2007,1,3.95,1.73
102418,27.09.2007,2,159.90,70.00
102418,27.09.2007,1,79.95,35.00
102418,27.09.2007,1,59.95,24.50
102418,25.11.2007,1,59.95,22.43
102418,28.10.2009,1,59.95,26.08
102418,01.02.2010,1,49.95,24.00
102418,26.05.2010,2,49.90,14.50
102418,30.11.2010,1,69.95,29.10
102418,30.11.2010,1,29.95,12.00
102418,30.11.2010,1,29.95,12.23
102418,11.09.2011,1,59.95,18.41
102418,11.09.2011,1,69.95,35.00
102418,11.09.2011,1,69.95,35.00
102418,11.09.2011,1,69.95,35.00
102418,11.09.2011,1,49.95,21.75
102418,12.06.2011,1,69.95,35.00
102418,12.06.2011,1,49.95,24.93
102418,12.06.2011,1,79.95,37.99
102418,22.02.2012,1,59.95,23.50
161477,28.02.2007,1,159.95,108.00
171624,30.05.2008,1,59.95,24.00
171624,30.05.2008,1,59.95,16.95
149626,20.11.2005,1,49.95,20.66
149626,14.01.2009,1,129.95,63.70
102342,26.11.2005,1,69.95,24.52
102342,26.11.2005,1,49.95,22.95
102342,26.11.2005,1,49.95,25.00
193070,17.11.2010,1,29.95,14.89
193070,17.11.2010,1,49.95,19.50
134291,12.09.2008,1,99.95,42.30
134291,12.09.2008,1,99.95,42.30
134291,20.12.2006,1,449.95,175.00
134291,23.03.2007,1,59.95,27.50
134291,23.03.2007,1,59.95,22.50
134291,23.03.2007,1,49.95,18.03
134291,10.01.2007,1,99.95,60.00
106248,27.11.2007,1,129.95,55.10
106248,27.11.2007,1,24.95,10.00
156801,11.07.2006,1,29.95,16.17
156801,01.02.2010,1,29.95,12.60
156801,19.09.2010,1,29.95,12.23
125423,17.12.2007,1,129.95,58.39
179975,13.12.2011,1,129.95,66.92
179975,13.12.2011,1,24.95,7.20
153722,10.04.2010,1,129.95,83.50
191442,17.05.2010,1,259.95,135.13
182313,10.01.2009,1,29.95,9.85
104814,12.08.2006,1,89.95,42.15
104814,12.08.2006,1,24.95,10.75
104814,15.01.2007,1,49.95,24.00
104814,15.01.2007,1,49.95,24.00
156079,21.10.2006,1,52.95,23.60
156079,01.03.2007,1,59.95,25.65
105024,12.11.2006,1,79.95,30.75
105024,12.11.2006,3,179.85,67.50
105024,12.11.2006,1,29.95,13.50
105024,12.11.2006,1,399.95,239.00
105024,12.11.2006,3,209.85,87.75
105024,12.11.2006,1,29.95,13.50
105024,15.10.2009,1,99.95,52.00
105024,28.10.2009,1,29.95,19.50
105024,15.03.2010,1,29.95,10.00
105024,15.03.2010,1,39.95,15.00
150066,27.11.2005,1,119.95,63.76
150066,27.11.2005,1,32.95,16.50
150066,27.11.2005,1,99.95,57.00
189802,23.11.2009,1,39.95,15.98
165480,11.03.2007,1,29.95,9.50
199175,13.07.2012,1,19.95,9.50
104182,29.11.2006,1,49.95,23.50
183745,30.03.2012,1,79.95,48.97
183745,30.03.2012,1,79.95,48.97
118700,06.07.2007,1,59.95,23.75
118700,06.07.2007,1,54.95,42.75
158723,12.01.2006,1,99.95,42.75
194803,02.11.2011,1,69.95,29.40
195555,06.09.2011,1,149.95,94.05
199480,09.08.2012,1,79.95,33.41
199480,09.08.2012,1,34.95,12.65
188928,29.11.2011,1,129.95,62.00
188928,29.11.2011,1,29.95,12.80
161008,30.01.2007,1,399.95,239.00
192742,11.02.2010,1,29.95,13.80
197882,12.12.2011,1,49.95,20.78
197882,12.12.2011,1,59.95,20.00
103933,09.04.2006,1,479.95,232.00
103933,09.04.2006,1,24.95,12.50
103933,09.04.2006,1,49.95,25.00
164561,10.03.2007,1,119.95,51.73
164561,12.03.2007,1,124.95,49.50
164561,12.03.2007,1,64.95,51.75
164561,12.03.2007,1,139.95,59.40
164561,12.03.2007,1,79.95,25.27
164561,12.04.2007,1,124.95,49.50
164561,12.04.2007,1,139.95,59.40
164561,12.04.2007,1,49.95,17.83
163929,30.08.2007,1,239.95,130.00
164081,09.07.2007,1,39.95,22.78
195218,04.09.2011,1,119.95,65.00
186776,31.10.2006,1,99.95,52.50
186776,27.10.2008,1,99.95,28.00
186776,27.10.2008,1,19.95,2.30
196456,20.10.2011,1,29.95,10.50
157052,11.11.2006,1,39.95,18.00
157052,09.04.2008,2,119.90,43.00
157052,19.05.2010,1,89.95,37.80
157052,08.09.2011,1,69.95,26.40
155243,09.06.2006,1,24.95,12.50
155243,05.12.2007,1,49.95,22.60
155243,04.05.2008,1,24.95,11.25
166031,11.12.2007,1,59.95,19.19
145129,02.07.2005,1,174.95,78.50
154185,06.02.2006,1,199.95,97.87
154185,06.02.2006,1,19.95,9.50
154185,06.02.2006,2,13.90,2.20
154185,06.02.2006,2,37.90,9.72
154185,06.02.2006,2,69.90,23.52
146735,22.06.2005,1,79.95,36.00
146735,18.04.2007,1,219.95,80.00
146735,05.06.2007,1,49.95,13.88
146735,15.07.2008,1,59.95,23.81
146735,17.11.2008,1,399.95,162.77
146735,03.08.2009,1,59.95,23.75
151293,12.09.2005,1,59.95,22.50
151293,01.08.2006,1,59.95,26.08
151293,01.08.2006,1,39.95,14.50
151293,01.08.2006,1,39.95,14.50
151293,09.11.2006,1,139.95,68.50
196569,29.10.2011,1,99.95,38.50
197179,25.11.2011,1,49.95,12.56
189900,27.11.2009,1,39.95,15.98
197323,29.11.2011,1,19.95,9.50
188488,18.11.2010,1,29.95,12.00
188488,30.11.2010,1,29.95,13.75
173118,09.07.2008,1,29.95,9.50
173118,09.07.2008,1,12.95,2.70
173118,12.10.2011,1,89.95,25.20
173118,01.12.2012,1,79.95,31.72
147125,29.07.2005,1,69.95,30.00
147125,29.07.2005,1,24.95,9.87
147125,29.07.2005,1,19.95,7.60
147125,29.07.2005,1,19.95,7.60
146039,18.04.2005,1,69.95,34.38
141115,24.11.2009,1,59.95,24.00
153675,04.12.2006,1,499.95,240.00
156910,11.09.2006,1,149.95,69.00
174047,23.10.2008,1,24.95,10.25
153044,23.02.2006,1,39.95,18.48
134638,12.11.2008,1,89.95,33.40
134638,30.04.2008,1,29.95,15.45
192215,09.11.2010,1,69.95,31.70
173163,09.09.2008,1,49.95,22.00
173163,09.09.2008,1,49.95,18.03
198062,17.12.2011,1,59.95,24.00
198062,17.12.2011,1,49.95,21.05
172303,07.07.2008,1,99.95,53.00
172303,12.05.2008,1,24.95,10.40
172303,12.05.2008,1,3.95,1.73
172303,12.05.2008,1,3.95,1.73
172303,31.01.2011,1,49.95,23.00
172303,31.01.2011,1,9.95,4.50
107486,12.11.2007,1,49.95,22.50
160418,27.12.2006,1,239.95,130.00
160418,27.12.2006,1,299.95,215.01
160418,30.09.2007,1,349.95,195.99
160418,30.09.2007,1,699.95,465.50
160418,30.09.2007,1,109.95,50.00
160418,30.09.2007,1,119.95,53.50
160418,30.09.2007,1,24.95,9.75
160418,30.09.2007,1,139.95,68.50
160418,30.09.2007,1,599.95,335.00
160418,30.09.2007,1,299.95,111.00
160418,30.12.2007,1,139.95,61.10
160418,30.12.2007,1,89.95,42.15
160418,30.12.2007,1,49.95,22.96
160418,30.12.2007,1,79.95,40.00
160418,30.12.2007,1,149.95,70.50
160418,30.12.2007,1,24.95,11.00
160418,30.12.2007,1,299.95,161.41
160418,30.12.2007,1,179.95,81.00
160418,30.12.2007,1,129.95,81.90
160418,30.12.2007,1,34.95,12.50
160418,30.12.2007,1,249.95,91.84
160418,30.12.2007,1,299.95,272.00
160418,06.10.2008,1,99.95,44.00
160418,06.10.2008,1,39.95,19.95
160418,06.10.2008,1,89.95,39.95
160418,06.10.2008,1,169.95,94.00
160418,06.10.2008,1,34.95,15.00
160418,18.06.2008,1,149.95,75.00
160418,18.06.2008,1,599.95,344.96
160418,24.01.2009,1,69.95,34.95
160418,24.01.2009,1,99.95,40.00
160418,11.07.2010,1,329.95,129.00
160418,11.07.2010,1,69.95,30.00
160418,11.07.2010,1,39.95,14.00
160418,11.07.2010,1,29.95,15.00
160418,11.07.2010,1,199.95,120.00
195148,04.01.2011,1,49.95,20.00
195148,28.11.2011,7,489.65,245.00
195148,02.04.2012,1,129.95,67.70
